# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.352939E-04  4.712255E-05  7.384333E-04  8.129759E+01
1.352929E-04  4.712225E-05  7.363599E-04  8.130135E+01
1.352895E-04  4.712098E-05  7.030692E-04  8.130888E+01
1.288470E-04  4.712094E-05  7.030855E-04  8.130903E+01
1.227114E-04  4.712093E-05  7.030770E-04  8.130919E+01
1.227292E-04  4.712687E-05  7.087511E-04  8.134891E+01
1.250717E-04  4.566924E-05  2.391470E-04  8.406054E+01
1.294884E-04  4.713571E-05  -3.341619E-04  8.677217E+01
1.693194E-04  6.011748E-05  -3.282021E-05  1.012342E+02
1.280125E-04  4.595753E-05  1.485820E-04  1.156962E+02
-2.981280E-05  -1.248169E-05  4.101742E-06  1.542616E+02
-1.341811E-05  -5.120064E-06  1.585203E-05  1.868656E+02
-1.020021E-03  -3.308078E-04  -1.786285E-03  2.024377E+02
2.079828E-05  2.774607E-05  3.132542E-06  2.180099E+02
7.674179E-05  2.616305E-05  1.342091E-04  2.491541E+02
7.797808E-05  2.667952E-05  1.232166E-04  2.492541E+02
7.921438E-05  2.719599E-05  1.245457E-04  2.493541E+02
-1.481200E-07  -9.977763E-07  -3.429415E-05  2.690958E+02
-8.759409E-07  -1.696923E-06  -6.169657E-05  2.896743E+02
2.096917E-04  5.952428E-05  6.969527E-04  2.962992E+02
-1.923251E-04  -7.791015E-05  -9.674701E-04  3.029242E+02
-5.832937E-04  -2.153696E-04  -9.669474E-04  3.128339E+02
-1.253979E-06  -2.105853E-06  -9.461064E-06  3.227437E+02
-7.947957E-05  -2.285269E-05  -3.288373E-05  3.343891E+02
-4.589298E-06  -5.043701E-06  5.867926E-05  3.460345E+02
-2.328182E-06  8.631556E-07  1.028271E-05  3.721017E+02
8.189646E-06  1.397466E-06  7.548330E-06  4.116808E+02
1.734500E-03  5.472385E-04  -1.212769E-03  4.314703E+02
-3.444167E-05  -1.214861E-05  3.322612E-05  4.413651E+02
-3.085740E-04  -1.089202E-04  1.160189E-03  4.463125E+02
-8.156319E-06  -3.564802E-06  -2.757945E-05  4.512599E+02
-1.245401E-05  5.577713E-07  -1.088307E-05  4.581171E+02
4.699909E-06  9.548346E-06  -7.122564E-05  4.621665E+02
-2.810670E-04  -8.996469E-05  5.177300E-05  4.662159E+02
2.154505E-06  -2.889625E-06  -6.209131E-05  4.745888E+02
-1.053982E-04  -2.955226E-05  -3.677626E-05  4.821471E+02
3.020620E-05  4.367300E-06  2.286128E-06  4.898085E+02
-4.592745E-07  -4.135039E-06  -4.165420E-05  4.988267E+02
3.660541E-05  9.207337E-06  -6.209369E-05  5.066402E+02
8.149931E-06  -8.259791E-07  3.409425E-05  5.144600E+02
-1.727579E-05  -1.162094E-05  2.897336E-05  5.258556E+02
-1.971688E-03  -7.324469E-04  6.521058E-04  5.332898E+02
-2.650777E-05  5.583305E-06  -2.634129E-05  5.407240E+02
-7.704852E-04  -1.874922E-04  1.172283E-03  5.485062E+02
-4.360506E-06  4.269400E-05  9.935885E-04  5.513854E+02
6.768416E-04  2.303722E-04  1.663005E-03  5.542646E+02
3.495433E-05  7.026326E-06  -9.707289E-06  5.746873E+02
-2.898257E-05  -6.739979E-06  -6.313859E-05  5.835541E+02
1.377245E-05  1.328760E-05  -6.346172E-07  5.924208E+02
-3.986663E-05  -1.689115E-05  -5.122770E-06  5.964542E+02
-2.444272E-04  -1.069464E-04  7.855948E-05  5.984709E+02
-8.956864E-05  -2.941295E-05  1.400288E-03  6.004876E+02
-3.234944E-04  -1.639836E-04  1.119226E-05  6.040465E+02
-1.204930E-05  -9.662816E-07  1.455122E-05  6.076055E+02
-1.775434E-04  -5.277646E-05  -3.268128E-05  6.099869E+02
3.947813E-04  9.681448E-05  -9.941420E-04  6.123684E+02
-5.030671E-05  -2.447538E-05  1.663535E-05  6.144666E+02
6.807235E-05  -3.898099E-05  -1.801850E-03  6.165648E+02
-2.642403E-06  8.187908E-06  5.080804E-05  6.189285E+02
1.322626E-04  1.133941E-04  -1.795189E-03  6.208556E+02
-5.641776E-05  -1.372742E-05  -6.011777E-05  6.227827E+02
-4.278089E-05  -2.287634E-05  -8.675747E-04  6.270921E+02
-4.407099E-05  2.561759E-05  -1.736233E-03  6.305572E+02
2.733765E-05  9.665032E-06  1.199858E-03  6.340222E+02
-1.646938E-04  -9.957719E-05  -1.106441E-05  6.383954E+02
-2.302138E-05  2.829804E-06  6.745134E-05  6.427030E+02
8.894904E-06  -6.786624E-07  -3.271339E-05  6.470107E+02
7.558868E-06  1.065738E-05  -9.852908E-06  6.518064E+02
1.033943E-04  6.562273E-05  1.644248E-05  6.554121E+02
-5.540837E-05  2.469841E-05  2.484485E-04  6.590178E+02
-9.329292E-08  -5.850791E-07  1.053138E-05  6.625212E+02
1.481692E-05  -8.605887E-07  -2.623574E-05  6.659152E+02
8.104103E-04  8.368693E-05  -9.432587E-04  6.685945E+02
1.690268E-04  1.063351E-04  -4.145775E-05  6.712738E+02
5.041648E-05  1.585294E-05  3.001482E-05  6.778919E+02
2.940297E-05  2.005688E-05  -2.486315E-05  6.844906E+02
-1.577307E-03  -5.271194E-04  -9.917719E-04  6.878149E+02
-3.404328E-04  -1.463586E-04  -2.937182E-06  6.911392E+02
2.201256E-04  1.374594E-04  -3.426682E-06  6.940281E+02
1.377343E-05  1.071312E-06  5.841282E-05  6.967009E+02
-1.800942E-03  -8.497302E-04  -1.682374E-03  7.018333E+02
