# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-4.167947E-04  -1.412647E-04  1.786329E-03  0.000000E+00
-4.164888E-04  -1.411627E-04  1.785999E-03  1.249103E+00
-4.158424E-04  -1.409473E-04  1.785293E-03  3.249103E+00
-4.148134E-04  -1.406043E-04  1.784167E-03  5.249103E+00
-4.133748E-04  -1.401247E-04  1.782608E-03  7.249103E+00
-4.110991E-04  -1.393661E-04  1.780129E-03  9.665470E+00
-4.071447E-04  -1.380479E-04  1.775825E-03  1.288729E+01
-4.003240E-04  -1.357747E-04  1.768295E-03  1.718306E+01
-3.890870E-04  -1.320309E-04  1.755436E-03  2.291074E+01
-3.701752E-04  -1.257289E-04  1.734909E-03  3.054766E+01
-3.413335E-04  -1.161203E-04  1.700732E-03  4.073021E+01
-3.078841E-04  -1.048565E-04  1.657443E-03  5.430695E+01
-2.654645E-04  -8.570614E-05  1.517322E-03  7.240927E+01
-4.105206E-04  -1.289425E-04  1.312402E-03  9.654569E+01
9.908707E-05  3.278890E-05  1.322937E-04  1.287276E+02
9.689235E-05  3.208759E-05  1.367641E-04  1.288276E+02
9.943252E-05  3.138628E-05  1.412345E-04  1.289276E+02
4.347949E-05  1.296492E-05  8.002720E-04  1.611595E+02
1.966286E-05  5.773474E-06  7.422686E-06  2.014494E+02
2.372536E-04  8.422245E-05  2.870145E-05  2.518117E+02
4.188499E-05  1.308964E-05  -7.842623E-06  2.675499E+02
-1.771459E-05  -8.381135E-06  7.060506E-06  2.832881E+02
8.686223E-04  1.338858E-04  7.620904E-04  3.100496E+02
1.467054E-04  -3.408416E-06  2.086847E-05  3.234303E+02
2.458918E-05  8.489432E-06  -7.671136E-06  3.368110E+02
1.125255E-06  9.303543E-07  3.283630E-05  3.568741E+02
-4.168718E-06  -1.215454E-05  1.122326E-05  3.763482E+02
-2.299924E-04  -7.092489E-05  8.137046E-05  3.861423E+02
4.109865E-04  -7.118380E-05  -1.146259E-03  3.959365E+02
-4.263443E-04  -1.757893E-04  -1.011933E-03  4.093511E+02
1.917563E-05  1.136441E-04  -7.017470E-04  4.160585E+02
1.756891E-04  2.683856E-05  7.395084E-05  4.227658E+02
1.630431E-05  -2.323892E-06  -2.816868E-05  4.332357E+02
5.126615E-07  5.904402E-06  4.728725E-05  4.437056E+02
8.969812E-06  1.420369E-05  2.349813E-05  4.525307E+02
3.794841E-04  6.428307E-06  -1.839380E-03  4.614335E+02
-3.324393E-05  -1.143653E-05  -7.705730E-08  4.675780E+02
6.102547E-04  2.616925E-04  -4.421588E-05  4.706502E+02
-1.531752E-06  3.778840E-07  -3.157554E-05  4.737225E+02
3.261597E-06  1.040017E-05  -3.478946E-05  4.819526E+02
-4.484829E-05  -8.653860E-06  3.642916E-05  4.929372E+02
-6.107085E-06  -1.132174E-05  1.403221E-05  5.007083E+02
1.070760E-03  7.489548E-04  2.897498E-04  5.084794E+02
-3.116230E-05  -1.360773E-05  1.057846E-05  5.168994E+02
-4.805688E-04  -2.763815E-04  1.450891E-04  5.245905E+02
-1.261691E-05  -5.244965E-06  3.364917E-05  5.327342E+02
-5.140700E-04  -2.064367E-04  -1.493420E-05  5.364164E+02
1.259813E-04  7.659551E-05  -1.041475E-05  5.400986E+02
9.849580E-05  7.931534E-05  -2.295060E-05  5.471481E+02
3.655400E-05  1.986089E-05  1.942882E-05  5.541975E+02
-2.641907E-05  -1.582282E-05  -2.998629E-06  5.580976E+02
4.334653E-06  9.496451E-06  -1.121994E-05  5.619978E+02
-2.407443E-05  5.232305E-06  1.754030E-05  5.662016E+02
3.642139E-05  -1.403046E-05  -4.036621E-06  5.722902E+02
-2.286958E-04  -8.129571E-05  3.973326E-05  5.753427E+02
3.483968E-05  1.599083E-05  -7.624160E-06  5.783952E+02
-2.010135E-04  -5.407376E-04  1.968824E-04  5.902218E+02
