# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.094580E+02  1.555086E+02  2.063886E+02  0.000000E+00
2.094583E+02  1.555087E+02  2.063884E+02  1.217320E+00
2.094575E+02  1.555077E+02  2.063876E+02  3.217320E+00
2.094528E+02  1.555033E+02  2.063858E+02  5.217320E+00
2.094492E+02  1.554999E+02  2.063840E+02  6.646244E+00
2.094501E+02  1.554994E+02  2.063808E+02  7.753951E+00
2.094488E+02  1.554968E+02  2.063764E+02  8.861658E+00
2.094440E+02  1.554885E+02  2.063640E+02  1.111335E+01
2.094376E+02  1.554774E+02  2.063481E+02  1.318439E+01
2.094297E+02  1.554638E+02  2.063285E+02  1.505483E+01
2.094209E+02  1.554480E+02  2.063060E+02  1.670857E+01
2.094107E+02  1.554296E+02  2.062794E+02  1.824150E+01
2.093991E+02  1.554085E+02  2.062490E+02  1.966699E+01
2.093860E+02  1.553844E+02  2.062142E+02  2.101941E+01
2.093711E+02  1.553573E+02  2.061750E+02  2.230175E+01
2.093553E+02  1.553286E+02  2.061335E+02  2.346624E+01
2.093370E+02  1.552955E+02  2.060858E+02  2.463486E+01
2.093165E+02  1.552587E+02  2.060329E+02  2.576997E+01
2.092949E+02  1.552204E+02  2.059780E+02  2.681927E+01
2.092697E+02  1.551759E+02  2.059145E+02  2.790327E+01
2.092415E+02  1.551268E+02  2.058449E+02  2.897512E+01
2.092242E+02  1.550970E+02  2.058027E+02  2.957307E+01
2.092058E+02  1.550654E+02  2.057581E+02  3.017101E+01
2.091796E+02  1.550231E+02  2.057009E+02  3.100545E+01
2.091490E+02  1.549741E+02  2.056344E+02  3.188506E+01
2.091152E+02  1.549194E+02  2.055597E+02  3.276220E+01
2.090810E+02  1.548643E+02  2.054845E+02  3.357391E+01
2.090415E+02  1.548009E+02  2.053981E+02  3.443713E+01
2.090015E+02  1.547371E+02  2.053116E+02  3.524369E+01
2.089558E+02  1.546647E+02  2.052138E+02  3.609635E+01
2.089123E+02  1.545964E+02  2.051215E+02  3.685131E+01
2.088654E+02  1.545230E+02  2.050230E+02  3.761320E+01
2.088154E+02  1.544455E+02  2.049192E+02  3.837278E+01
2.087635E+02  1.543654E+02  2.048124E+02  3.911421E+01
2.087102E+02  1.542836E+02  2.047036E+02  3.983229E+01
2.086531E+02  1.541965E+02  2.045881E+02  4.055798E+01
2.085980E+02  1.541128E+02  2.044775E+02  4.122262E+01
2.085428E+02  1.540295E+02  2.043676E+02  4.185567E+01
2.084841E+02  1.539413E+02  2.042517E+02  4.249742E+01
2.084179E+02  1.538422E+02  2.041218E+02  4.318726E+01
2.083611E+02  1.537576E+02  2.040112E+02  4.375253E+01
2.082902E+02  1.536525E+02  2.038740E+02  4.442861E+01
2.082266E+02  1.535585E+02  2.037517E+02  4.500960E+01
2.081472E+02  1.534416E+02  2.035999E+02  4.570461E+01
2.080798E+02  1.533428E+02  2.034720E+02  4.626992E+01
2.080005E+02  1.532270E+02  2.033222E+02  4.690945E+01
2.079283E+02  1.531219E+02  2.031866E+02  4.746979E+01
2.078403E+02  1.529943E+02  2.030223E+02  4.812678E+01
2.077636E+02  1.528835E+02  2.028798E+02  4.867844E+01
2.076694E+02  1.527476E+02  2.027054E+02  4.933223E+01
2.075795E+02  1.526185E+02  2.025401E+02  4.993256E+01
2.074985E+02  1.525026E+02  2.023918E+02  5.045533E+01
2.074144E+02  1.523824E+02  2.022382E+02  5.098280E+01
2.073128E+02  1.522376E+02  2.020536E+02  5.159893E+01
2.072505E+02  1.521490E+02  2.019406E+02  5.196634E+01
2.071868E+02  1.520587E+02  2.018256E+02  5.233375E+01
2.070847E+02  1.519140E+02  2.016414E+02  5.290895E+01
2.069994E+02  1.517935E+02  2.014884E+02  5.337533E+01
2.068980E+02  1.516506E+02  2.013068E+02  5.391468E+01
