# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460732E+02  1.999883E-05  -7.895946E+02  0.000000E+00
2.460731E+02  9.491074E-05  -7.895934E+02  1.316457E+00
2.460718E+02  4.951555E-04  -7.895877E+02  3.066231E+00
2.460705E+02  1.031710E-03  -7.895803E+02  4.400843E+00
2.460690E+02  1.609779E-03  -7.895722E+02  5.512673E+00
2.460674E+02  2.218573E-03  -7.895638E+02  6.473403E+00
2.460656E+02  2.859977E-03  -7.895549E+02  7.338740E+00
2.460639E+02  3.489761E-03  -7.895461E+02  8.119401E+00
2.460619E+02  4.162762E-03  -7.895368E+02  8.852072E+00
2.460600E+02  4.831260E-03  -7.895276E+02  9.533902E+00
2.460580E+02  5.485737E-03  -7.895184E+02  1.016991E+01
2.460560E+02  6.183931E-03  -7.895087E+02  1.078988E+01
2.460556E+02  6.303065E-03  -7.895071E+02  1.088988E+01
2.460552E+02  6.414402E-03  -7.895054E+02  1.098988E+01
2.460530E+02  7.139146E-03  -7.894953E+02  1.159258E+01
2.460506E+02  7.896473E-03  -7.894848E+02  1.218620E+01
2.460482E+02  8.655504E-03  -7.894743E+02  1.275027E+01
2.460457E+02  9.408914E-03  -7.894639E+02  1.328625E+01
2.460432E+02  1.015067E-02  -7.894535E+02  1.380146E+01
2.460406E+02  1.089860E-02  -7.894431E+02  1.429708E+01
2.460379E+02  1.164018E-02  -7.894327E+02  1.477751E+01
2.460352E+02  1.240561E-02  -7.894221E+02  1.524296E+01
2.460324E+02  1.314541E-02  -7.894118E+02  1.568558E+01
2.460296E+02  1.387985E-02  -7.894015E+02  1.611912E+01
2.460267E+02  1.464536E-02  -7.893910E+02  1.654496E+01
2.460236E+02  1.538190E-02  -7.893807E+02  1.695394E+01
2.460205E+02  1.613382E-02  -7.893702E+02  1.735529E+01
2.460173E+02  1.687567E-02  -7.893599E+02  1.774651E+01
2.460141E+02  1.761918E-02  -7.893495E+02  1.812942E+01
2.460107E+02  1.837263E-02  -7.893390E+02  1.850663E+01
2.460072E+02  1.911575E-02  -7.893287E+02  1.887292E+01
2.460035E+02  1.987869E-02  -7.893182E+02  1.923395E+01
2.459999E+02  2.061072E-02  -7.893078E+02  1.958502E+01
2.459962E+02  2.136091E-02  -7.892974E+02  1.993203E+01
