# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
3.219231E-04  1.435602E-04  -1.975917E+02  0.000000E+00
3.198798E-04  1.454144E-04  -1.975906E+02  1.000000E+00
3.298594E-04  1.431418E-04  -1.975796E+02  3.207490E+00
3.253637E-04  1.473685E-04  -1.975700E+02  4.311236E+00
3.365532E-04  1.446204E-04  -1.975640E+02  4.863108E+00
3.285843E-04  1.505228E-04  -1.975573E+02  5.414981E+00
3.384023E-04  1.482051E-04  -1.975518E+02  5.828339E+00
3.320690E-04  1.531509E-04  -1.975460E+02  6.241697E+00
3.416683E-04  1.508277E-04  -1.975366E+02  6.906208E+00
3.377114E-04  1.560047E-04  -1.975265E+02  7.557395E+00
3.495854E-04  1.541355E-04  -1.975165E+02  8.146006E+00
3.443401E-04  1.591437E-04  -1.975067E+02  8.689582E+00
3.552291E-04  1.566904E-04  -1.974969E+02  9.197123E+00
3.495672E-04  1.617022E-04  -1.974872E+02  9.676783E+00
3.610088E-04  1.595996E-04  -1.974775E+02  1.012950E+01
3.539936E-04  1.638734E-04  -1.974678E+02  1.056331E+01
3.665468E-04  1.615272E-04  -1.974580E+02  1.098105E+01
3.601945E-04  1.661426E-04  -1.974482E+02  1.137869E+01
3.717334E-04  1.638493E-04  -1.974386E+02  1.175791E+01
3.664219E-04  1.690344E-04  -1.974287E+02  1.212961E+01
3.781794E-04  1.667271E-04  -1.974188E+02  1.248731E+01
3.726107E-04  1.718663E-04  -1.974089E+02  1.283385E+01
3.838863E-04  1.691418E-04  -1.973988E+02  1.317189E+01
3.781521E-04  1.743112E-04  -1.973888E+02  1.349885E+01
3.906934E-04  1.718195E-04  -1.973785E+02  1.381871E+01
3.848643E-04  1.769534E-04  -1.973684E+02  1.412998E+01
3.964489E-04  1.740627E-04  -1.973579E+02  1.443716E+01
3.908051E-04  1.795264E-04  -1.973474E+02  1.473375E+01
4.027827E-04  1.770439E-04  -1.973370E+02  1.502402E+01
3.956132E-04  1.819212E-04  -1.973263E+02  1.531159E+01
4.086867E-04  1.792296E-04  -1.973154E+02  1.559308E+01
4.023607E-04  1.844994E-04  -1.973045E+02  1.586766E+01
4.148612E-04  1.818274E-04  -1.972934E+02  1.613771E+01
4.094400E-04  1.874612E-04  -1.972824E+02  1.640189E+01
4.235633E-04  1.854148E-04  -1.972711E+02  1.666395E+01
4.166082E-04  1.909115E-04  -1.972595E+02  1.692156E+01
4.298804E-04  1.884687E-04  -1.972481E+02  1.717249E+01
4.227699E-04  1.938365E-04  -1.972365E+02  1.742167E+01
4.391290E-04  1.924723E-04  -1.972246E+02  1.766844E+01
