# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460732E+02  1.001845E-04  -5.920100E+02  0.000000E+00
2.460732E+02  9.900186E-05  -5.920095E+02  1.000000E+00
2.460721E+02  8.163639E-04  -5.920021E+02  2.861604E+00
2.460714E+02  1.421591E-03  -5.919957E+02  3.792406E+00
2.460705E+02  2.216531E-03  -5.919875E+02  4.723208E+00
2.460698E+02  2.770659E-03  -5.919817E+02  5.279455E+00
2.460691E+02  3.393873E-03  -5.919752E+02  5.835702E+00
2.460677E+02  4.443679E-03  -5.919642E+02  6.687359E+00
2.460663E+02  5.534205E-03  -5.919529E+02  7.455283E+00
2.460650E+02  6.591335E-03  -5.919419E+02  8.133346E+00
2.460636E+02  7.633271E-03  -5.919310E+02  8.745046E+00
2.460622E+02  8.653489E-03  -5.919203E+02  9.310946E+00
2.460607E+02  9.684346E-03  -5.919096E+02  9.840910E+00
2.460593E+02  1.069242E-02  -5.918991E+02  1.033892E+01
2.460578E+02  1.171317E-02  -5.918885E+02  1.081484E+01
2.460563E+02  1.272914E-02  -5.918780E+02  1.126699E+01
2.460548E+02  1.373229E-02  -5.918675E+02  1.170008E+01
2.460533E+02  1.473551E-02  -5.918570E+02  1.211704E+01
2.460517E+02  1.574348E-02  -5.918465E+02  1.251989E+01
2.460500E+02  1.675629E-02  -5.918360E+02  1.290958E+01
2.460483E+02  1.775974E-02  -5.918256E+02  1.328544E+01
2.460465E+02  1.876060E-02  -5.918151E+02  1.365129E+01
2.460448E+02  1.976676E-02  -5.918047E+02  1.400700E+01
2.460430E+02  2.076710E-02  -5.917943E+02  1.435221E+01
2.460411E+02  2.177643E-02  -5.917838E+02  1.469301E+01
2.460392E+02  2.277611E-02  -5.917734E+02  1.502350E+01
2.460373E+02  2.378573E-02  -5.917629E+02  1.534548E+01
2.460352E+02  2.478710E-02  -5.917526E+02  1.565951E+01
2.460332E+02  2.578554E-02  -5.917421E+02  1.596907E+01
2.460311E+02  2.678506E-02  -5.917317E+02  1.627122E+01
2.460289E+02  2.779457E-02  -5.917212E+02  1.656965E+01
2.460268E+02  2.880452E-02  -5.917108E+02  1.686021E+01
