# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
3.966459E-05  1.175085E-05  -1.196791E-04  0.000000E+00
3.773965E-05  1.117925E-05  -1.196200E-04  1.731313E+00
3.766433E-05  1.115415E-05  -1.194942E-04  3.731313E+00
3.755009E-05  1.111607E-05  -1.136271E-04  5.731313E+00
3.561490E-05  1.106705E-05  -1.133862E-04  7.731313E+00
3.367927E-05  1.098712E-05  -1.129787E-04  1.030842E+01
3.325166E-05  1.032138E-05  -1.121810E-04  1.374456E+01
3.254464E-05  1.008562E-05  -1.058156E-04  1.832608E+01
3.181629E-05  9.363870E-06  -1.055929E-04  2.443477E+01
2.983712E-05  8.701852E-06  -9.270558E-05  3.257969E+01
2.402349E-05  7.227002E-06  -8.017166E-05  4.343959E+01
2.800566E-05  1.005825E-05  1.929880E-03  5.791945E+01
2.992870E-06  1.803385E-06  1.707780E-03  7.722593E+01
7.766780E-05  2.269057E-05  1.473125E-03  1.029679E+02
1.389958E-04  4.777671E-05  1.263568E-04  1.372905E+02
1.417112E-04  4.637118E-05  1.214436E-04  1.373905E+02
1.444266E-04  4.724073E-05  1.165305E-04  1.374905E+02
-3.703752E-05  -1.763559E-05  1.105936E-03  1.718632E+02
-5.884342E-05  -1.336529E-05  -2.816402E-05  2.148290E+02
1.997449E-04  7.727231E-05  -3.290449E-05  2.640562E+02
-2.823729E-05  -9.413399E-06  2.263884E-05  2.805598E+02
7.365320E-04  2.379422E-04  -1.128291E-03  2.888115E+02
7.140398E-05  2.822718E-05  -3.987475E-05  2.970633E+02
-1.173660E-04  -5.505766E-05  -3.466882E-05  3.067950E+02
-3.419334E-04  -1.486867E-04  -1.560840E-04  3.165267E+02
-7.135580E-04  -2.469551E-04  -4.756623E-04  3.225968E+02
-7.735100E-04  -2.040086E-04  -1.167279E-03  3.286670E+02
-8.577964E-06  4.892147E-07  2.369815E-05  3.492916E+02
2.494213E-05  5.864644E-06  8.755969E-06  3.651088E+02
3.225295E-06  -3.273200E-06  4.711065E-05  3.809261E+02
-1.692347E-05  -2.477948E-06  3.928239E-05  3.949668E+02
-4.517733E-06  3.442263E-06  5.995006E-05  4.090074E+02
-3.257508E-05  -1.828362E-05  -3.550093E-06  4.226513E+02
-2.265970E-05  -8.128975E-06  1.684416E-05  4.284775E+02
-1.785156E-06  1.690097E-06  3.020245E-05  4.343037E+02
-3.816455E-05  -1.892242E-05  2.789691E-05  4.460092E+02
7.757492E-04  2.119311E-04  1.405527E-03  4.524954E+02
1.770159E-06  -9.412428E-06  -3.027915E-05  4.589815E+02
-3.133787E-05  -1.126530E-05  4.157309E-05  4.677522E+02
-1.102263E-04  -7.984770E-05  2.119645E-05  4.765228E+02
-7.795898E-04  -5.123569E-04  -7.843639E-05  4.800090E+02
9.740170E-06  -6.442937E-06  -3.861315E-05  4.834953E+02
6.695715E-06  -1.248232E-05  7.255781E-05  4.875983E+02
1.685686E-03  6.685981E-04  -9.366509E-04  4.944772E+02
-2.981598E-06  -2.123221E-06  3.193679E-05  4.979167E+02
-1.868091E-05  -4.646393E-06  3.423681E-05  5.013562E+02
1.080723E-05  4.354440E-06  -5.198850E-05  5.063250E+02
-6.264814E-06  2.348974E-06  5.613803E-05  5.106856E+02
4.476757E-05  1.589464E-05  -9.401472E-06  5.151296E+02
-1.777731E-05  3.444111E-06  -2.203590E-05  5.200374E+02
1.253845E-05  -1.020724E-05  -3.175924E-04  5.329812E+02
5.111457E-05  6.597676E-06  8.703358E-04  5.473918E+02
5.204155E-06  3.471942E-06  1.584656E-05  5.509945E+02
-2.289598E-04  -1.064892E-04  -4.427743E-06  5.545971E+02
1.943096E-05  4.818934E-06  1.506315E-05  5.583929E+02
1.737699E-03  2.777461E-04  6.824360E-04  5.653077E+02
-3.228786E-07  -6.239827E-06  3.727441E-06  5.718744E+02
-1.797153E-05  5.798054E-06  -3.513899E-05  5.784411E+02
-1.506973E-05  -1.769021E-05  -1.610211E-05  5.823909E+02
-9.120086E-05  -5.073297E-05  -1.483890E-03  5.863406E+02
-5.666456E-05  -2.646602E-05  8.787161E-04  5.921856E+02
-8.577281E-05  -5.462556E-05  -1.415974E-03  5.980305E+02
2.681808E-05  5.380254E-06  5.885182E-05  6.066254E+02
-9.964621E-06  -1.587606E-05  6.416690E-06  6.138181E+02
1.734383E-05  8.677867E-06  -5.295069E-05  6.210108E+02
-2.257685E-06  -1.010105E-05  -4.125875E-05  6.280555E+02
-5.341987E-06  9.164572E-06  -1.941583E-05  6.334812E+02
-6.146301E-05  7.789163E-05  3.015154E-05  6.389070E+02
-1.939475E-04  -9.185751E-04  3.809584E-04  6.472922E+02
