# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460734E+02  -1.261678E-04  -4.455965E+02  0.000000E+00
2.460727E+02  1.212438E-03  -4.455901E+02  1.437503E+00
2.460717E+02  1.291756E-03  -4.455861E+02  3.437503E+00
2.460698E+02  3.141047E-03  -4.455717E+02  5.437503E+00
2.460669E+02  5.634695E-03  -4.455511E+02  7.437503E+00
2.460612E+02  1.019697E-02  -4.455161E+02  9.916671E+00
2.460484E+02  1.817536E-02  -4.454538E+02  1.322223E+01
2.460280E+02  2.903713E-02  -4.453696E+02  1.661413E+01
2.460019E+02  3.983891E-02  -4.452858E+02  1.940122E+01
2.460009E+02  4.029683E-02  -4.452821E+02  1.950122E+01
2.459998E+02  4.075647E-02  -4.452785E+02  1.960122E+01
2.459601E+02  5.373138E-02  -4.451779E+02  2.241106E+01
2.459008E+02  6.953513E-02  -4.450568E+02  2.530388E+01
2.458296E+02  8.520925E-02  -4.449354E+02  2.782339E+01
2.457464E+02  1.011225E-01  -4.448121E+02  3.008004E+01
2.456507E+02  1.173702E-01  -4.446866E+02  3.213460E+01
2.455437E+02  1.340692E-01  -4.445566E+02  3.404545E+01
2.454247E+02  1.509891E-01  -4.444233E+02  3.582626E+01
2.452937E+02  1.688360E-01  -4.442836E+02  3.751180E+01
2.451523E+02  1.871064E-01  -4.441388E+02  3.910673E+01
2.449993E+02  2.060125E-01  -4.439887E+02  4.062802E+01
2.448354E+02  2.256747E-01  -4.438322E+02  4.208900E+01
2.446614E+02  2.463041E-01  -4.436684E+02  4.349189E+01
2.444792E+02  2.673219E-01  -4.435007E+02  4.483528E+01
2.442810E+02  2.894414E-01  -4.433214E+02  4.616069E+01
2.440773E+02  3.121673E-01  -4.431383E+02  4.742050E+01
2.438647E+02  3.355184E-01  -4.429494E+02  4.864267E+01
2.436433E+02  3.596110E-01  -4.427535E+02  4.982792E+01
2.434124E+02  3.847131E-01  -4.425497E+02  5.098468E+01
2.431738E+02  4.103290E-01  -4.423397E+02  5.210787E+01
2.429291E+02  4.364971E-01  -4.421257E+02  5.319357E+01
2.426768E+02  4.634356E-01  -4.419042E+02  5.425254E+01
2.424157E+02  4.913120E-01  -4.416759E+02  5.529001E+01
2.421422E+02  5.203763E-01  -4.414359E+02  5.632549E+01
2.418625E+02  5.501632E-01  -4.411896E+02  5.733230E+01
2.415792E+02  5.802294E-01  -4.409402E+02  5.830640E+01
2.412846E+02  6.114209E-01  -4.406809E+02  5.927417E+01
2.409866E+02  6.429967E-01  -4.404179E+02  6.021237E+01
2.406847E+02  6.751657E-01  -4.401492E+02  6.112550E+01
2.403746E+02  7.081291E-01  -4.398740E+02  6.202551E+01
2.400603E+02  7.415611E-01  -4.395932E+02  6.290502E+01
2.397355E+02  7.763420E-01  -4.393009E+02  6.378144E+01
2.394148E+02  8.105174E-01  -4.390124E+02  6.461657E+01
2.390758E+02  8.468510E-01  -4.387060E+02  6.546902E+01
2.387371E+02  8.831174E-01  -4.383985E+02  6.629362E+01
2.383947E+02  9.200400E-01  -4.380860E+02  6.710113E+01
2.380446E+02  9.577117E-01  -4.377646E+02  6.790108E+01
2.376909E+02  9.960045E-01  -4.374384E+02  6.868484E+01
2.373345E+02  1.034663E+00  -4.371085E+02  6.945191E+01
2.369662E+02  1.074677E+00  -4.367657E+02  7.022093E+01
2.366020E+02  1.114368E+00  -4.364248E+02  7.096172E+01
2.362220E+02  1.155931E+00  -4.360675E+02  7.171318E+01
2.358486E+02  1.196713E+00  -4.357152E+02  7.243234E+01
2.354529E+02  1.240262E+00  -4.353386E+02  7.317436E+01
2.350640E+02  1.283084E+00  -4.349671E+02  7.388518E+01
2.346771E+02  1.325869E+00  -4.345954E+02  7.457525E+01
2.342812E+02  1.369813E+00  -4.342127E+02  7.526454E+01
2.338833E+02  1.414208E+00  -4.338254E+02  7.594050E+01
2.334692E+02  1.460423E+00  -4.334207E+02  7.662752E+01
2.330642E+02  1.505666E+00  -4.330232E+02  7.728446E+01
2.326631E+02  1.550772E+00  -4.326266E+02  7.792050E+01
2.322565E+02  1.596666E+00  -4.322222E+02  7.855115E+01
2.318489E+02  1.642743E+00  -4.318146E+02  7.917035E+01
2.314344E+02  1.689773E+00  -4.313978E+02  7.978742E+01
2.310111E+02  1.737920E+00  -4.309698E+02  8.040333E+01
2.305848E+02  1.786573E+00  -4.305366E+02  8.101219E+01
2.301500E+02  1.836436E+00  -4.300912E+02  8.162022E+01
2.296874E+02  1.889475E+00  -4.296158E+02  8.225370E+01
2.292603E+02  1.938892E+00  -4.291728E+02  8.282730E+01
2.288366E+02  1.987943E+00  -4.287315E+02  8.338528E+01
2.284076E+02  2.037700E+00  -4.282822E+02  8.393945E+01
2.279586E+02  2.089969E+00  -4.278089E+02  8.450961E+01
2.274869E+02  2.145172E+00  -4.273077E+02  8.509685E+01
2.270403E+02  2.197623E+00  -4.268309E+02  8.564248E+01
2.265786E+02  2.251923E+00  -4.263358E+02  8.619549E+01
2.261307E+02  2.304976E+00  -4.258505E+02  8.672377E+01
2.256713E+02  2.359349E+00  -4.253517E+02  8.725472E+01
2.252285E+02  2.411927E+00  -4.248679E+02  8.775833E+01
2.247938E+02  2.464009E+00  -4.243889E+02  8.824489E+01
2.243485E+02  2.517331E+00  -4.238960E+02  8.873487E+01
2.239052E+02  2.570500E+00  -4.234032E+02  8.921405E+01
2.234595E+02  2.624387E+00  -4.229030E+02  8.968886E+01
2.230030E+02  2.679640E+00  -4.223885E+02  9.016750E+01
2.225439E+02  2.735257E+00  -4.218689E+02  9.064077E+01
2.220907E+02  2.790527E+00  -4.213515E+02  9.110056E+01
2.216138E+02  2.848847E+00  -4.208039E+02  9.157675E+01
2.211566E+02  2.904837E+00  -4.202768E+02  9.202597E+01
2.207026E+02  2.960708E+00  -4.197493E+02  9.246482E+01
