# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.045675E+02  3.805511E+01  -3.635625E+01  0.000000E+00
1.045676E+02  3.805501E+01  -3.635469E+01  1.000000E+00
1.045680E+02  3.805433E+01  -3.634551E+01  2.587164E+00
1.045682E+02  3.805363E+01  -3.633687E+01  3.380746E+00
1.045683E+02  3.805251E+01  -3.632386E+01  4.174328E+00
1.045681E+02  3.805095E+01  -3.630726E+01  4.884113E+00
1.045679E+02  3.805013E+01  -3.629873E+01  5.182937E+00
1.045677E+02  3.804918E+01  -3.628911E+01  5.481762E+00
1.045673E+02  3.804821E+01  -3.627976E+01  5.742199E+00
1.045669E+02  3.804720E+01  -3.626990E+01  6.002636E+00
1.045665E+02  3.804613E+01  -3.625964E+01  6.243405E+00
1.045659E+02  3.804495E+01  -3.624859E+01  6.484175E+00
1.045648E+02  3.804265E+01  -3.622739E+01  6.906020E+00
1.045635E+02  3.804041E+01  -3.620731E+01  7.269494E+00
1.045618E+02  3.803761E+01  -3.618279E+01  7.664599E+00
1.045600E+02  3.803486E+01  -3.615913E+01  8.010664E+00
1.045581E+02  3.803204E+01  -3.613550E+01  8.331394E+00
1.045561E+02  3.802943E+01  -3.611403E+01  8.605744E+00
1.045549E+02  3.802771E+01  -3.609986E+01  8.776519E+00
1.045535E+02  3.802590E+01  -3.608519E+01  8.947294E+00
1.045510E+02  3.802283E+01  -3.606087E+01  9.215998E+00
1.045486E+02  3.801998E+01  -3.603834E+01  9.455176E+00
1.045454E+02  3.801624E+01  -3.600940E+01  9.742106E+00
1.045425E+02  3.801292E+01  -3.598407E+01  9.982685E+00
1.045395E+02  3.800962E+01  -3.595911E+01  1.020687E+01
1.045366E+02  3.800657E+01  -3.593639E+01  1.040423E+01
1.045332E+02  3.800299E+01  -3.590998E+01  1.062656E+01
1.045302E+02  3.799980E+01  -3.588662E+01  1.081309E+01
1.045272E+02  3.799681E+01  -3.586502E+01  1.097938E+01
1.045233E+02  3.799292E+01  -3.583720E+01  1.118889E+01
1.045193E+02  3.798904E+01  -3.580965E+01  1.138849E+01
1.045154E+02  3.798531E+01  -3.578361E+01  1.156912E+01
1.045117E+02  3.798180E+01  -3.575908E+01  1.173429E+01
1.045082E+02  3.797843E+01  -3.573572E+01  1.188826E+01
1.045034E+02  3.797401E+01  -3.570546E+01  1.208041E+01
1.044990E+02  3.796995E+01  -3.567783E+01  1.225302E+01
1.044944E+02  3.796584E+01  -3.565010E+01  1.241873E+01
1.044886E+02  3.796067E+01  -3.561551E+01  1.262048E+01
1.044830E+02  3.795567E+01  -3.558219E+01  1.280661E+01
1.044775E+02  3.795090E+01  -3.555096E+01  1.297849E+01
1.044725E+02  3.794660E+01  -3.552282E+01  1.312845E+01
1.044678E+02  3.794254E+01  -3.549629E+01  1.326589E+01
1.044645E+02  3.793975E+01  -3.547843E+01  1.335679E+01
1.044612E+02  3.793699E+01  -3.546053E+01  1.344768E+01
1.044545E+02  3.793130E+01  -3.542395E+01  1.362714E+01
1.044482E+02  3.792606E+01  -3.539069E+01  1.378671E+01
1.044450E+02  3.792346E+01  -3.537421E+01  1.386454E+01
1.044419E+02  3.792084E+01  -3.535755E+01  1.394237E+01
1.044363E+02  3.791630E+01  -3.532907E+01  1.407204E+01
1.044311E+02  3.791204E+01  -3.530223E+01  1.419293E+01
1.044248E+02  3.790694E+01  -3.527060E+01  1.433286E+01
1.044187E+02  3.790197E+01  -3.523959E+01  1.446593E+01
1.044116E+02  3.789628E+01  -3.520450E+01  1.461341E+01
1.044031E+02  3.788958E+01  -3.516341E+01  1.478352E+01
1.043984E+02  3.788586E+01  -3.514062E+01  1.487478E+01
1.043937E+02  3.788213E+01  -3.511781E+01  1.496604E+01
1.043873E+02  3.787710E+01  -3.508745E+01  1.508502E+01
1.043804E+02  3.787175E+01  -3.505508E+01  1.521023E+01
1.043737E+02  3.786651E+01  -3.502350E+01  1.533025E+01
1.043670E+02  3.786137E+01  -3.499252E+01  1.544496E+01
1.043608E+02  3.785654E+01  -3.496367E+01  1.555116E+01
1.043499E+02  3.784822E+01  -3.491415E+01  1.572879E+01
1.043450E+02  3.784446E+01  -3.489177E+01  1.580764E+01
1.043400E+02  3.784063E+01  -3.486915E+01  1.588648E+01
1.043312E+02  3.783400E+01  -3.483002E+01  1.602164E+01
1.043269E+02  3.783071E+01  -3.481069E+01  1.608687E+01
1.043224E+02  3.782738E+01  -3.479117E+01  1.615210E+01
1.043158E+02  3.782235E+01  -3.476162E+01  1.625079E+01
1.043082E+02  3.781666E+01  -3.472839E+01  1.635899E+01
1.043012E+02  3.781141E+01  -3.469784E+01  1.645859E+01
1.042936E+02  3.780581E+01  -3.466536E+01  1.656157E+01
1.042867E+02  3.780065E+01  -3.463555E+01  1.665592E+01
1.042787E+02  3.779471E+01  -3.460110E+01  1.676265E+01
1.042710E+02  3.778906E+01  -3.456864E+01  1.686204E+01
1.042631E+02  3.778324E+01  -3.453511E+01  1.696284E+01
1.042555E+02  3.777767E+01  -3.450324E+01  1.705765E+01
1.042474E+02  3.777176E+01  -3.446948E+01  1.715649E+01
1.042398E+02  3.776616E+01  -3.443756E+01  1.725030E+01
1.042308E+02  3.775963E+01  -3.440040E+01  1.735674E+01
1.042225E+02  3.775363E+01  -3.436642E+01  1.745318E+01
1.042144E+02  3.774773E+01  -3.433285E+01  1.754665E+01
1.042044E+02  3.774049E+01  -3.429209E+01  1.765974E+01
1.041944E+02  3.773326E+01  -3.425125E+01  1.777094E+01
1.041852E+02  3.772669E+01  -3.421445E+01  1.786958E+01
1.041765E+02  3.772047E+01  -3.417966E+01  1.796258E+01
1.041675E+02  3.771404E+01  -3.414353E+01  1.805679E+01
1.041587E+02  3.770769E+01  -3.410810E+01  1.814875E+01
1.041502E+02  3.770171E+01  -3.407488E+01  1.823468E+01
1.041417E+02  3.769569E+01  -3.404150E+01  1.831959E+01
1.041333E+02  3.768968E+01  -3.400792E+01  1.840396E+01
1.041250E+02  3.768376E+01  -3.397510E+01  1.848507E+01
1.041155E+02  3.767706E+01  -3.393810E+01  1.857652E+01
1.041096E+02  3.767293E+01  -3.391529E+01  1.863222E+01
1.041037E+02  3.766877E+01  -3.389238E+01  1.868791E+01
1.040945E+02  3.766225E+01  -3.385647E+01  1.877411E+01
1.040885E+02  3.765808E+01  -3.383359E+01  1.882923E+01
1.040825E+02  3.765385E+01  -3.381031E+01  1.888434E+01
1.040745E+02  3.764825E+01  -3.377946E+01  1.895673E+01
1.040654E+02  3.764188E+01  -3.374452E+01  1.903794E+01
1.040562E+02  3.763543E+01  -3.370929E+01  1.911915E+01
1.040467E+02  3.762884E+01  -3.367330E+01  1.920188E+01
1.040377E+02  3.762256E+01  -3.363907E+01  1.927946E+01
1.040290E+02  3.761653E+01  -3.360625E+01  1.935350E+01
1.040192E+02  3.760968E+01  -3.356899E+01  1.943641E+01
1.040085E+02  3.760224E+01  -3.352851E+01  1.952539E+01
1.039982E+02  3.759512E+01  -3.349012E+01  1.961015E+01
1.039920E+02  3.759085E+01  -3.346685E+01  1.966025E+01
1.039857E+02  3.758653E+01  -3.344347E+01  1.971036E+01
1.039754E+02  3.757941E+01  -3.340501E+01  1.979248E+01
1.039622E+02  3.757035E+01  -3.335621E+01  1.989641E+01
1.039565E+02  3.756640E+01  -3.333476E+01  1.994094E+01
1.039507E+02  3.756244E+01  -3.331354E+01  1.998547E+01
1.039404E+02  3.755532E+01  -3.327529E+01  2.006483E+01
1.039342E+02  3.755109E+01  -3.325236E+01  2.011167E+01
1.039280E+02  3.754683E+01  -3.322958E+01  2.015851E+01
1.039213E+02  3.754225E+01  -3.320509E+01  2.020892E+01
1.039145E+02  3.753760E+01  -3.318011E+01  2.025943E+01
1.039034E+02  3.753002E+01  -3.313941E+01  2.034124E+01
1.038935E+02  3.752326E+01  -3.310333E+01  2.041313E+01
1.038839E+02  3.751670E+01  -3.306834E+01  2.048278E+01
1.038773E+02  3.751224E+01  -3.304451E+01  2.052947E+01
1.038708E+02  3.750778E+01  -3.302061E+01  2.057617E+01
1.038628E+02  3.750236E+01  -3.299178E+01  2.063256E+01
1.038548E+02  3.749689E+01  -3.296264E+01  2.068904E+01
1.038449E+02  3.749023E+01  -3.292722E+01  2.075727E+01
1.038360E+02  3.748417E+01  -3.289517E+01  2.081879E+01
1.038271E+02  3.747817E+01  -3.286318E+01  2.087952E+01
1.038162E+02  3.747080E+01  -3.282414E+01  2.095315E+01
1.038049E+02  3.746311E+01  -3.278331E+01  2.102921E+01
1.037927E+02  3.745490E+01  -3.273981E+01  2.111011E+01
1.037819E+02  3.744761E+01  -3.270141E+01  2.118122E+01
1.037711E+02  3.744035E+01  -3.266308E+01  2.125105E+01
1.037607E+02  3.743335E+01  -3.262604E+01  2.131815E+01
1.037488E+02  3.742534E+01  -3.258381E+01  2.139445E+01
1.037367E+02  3.741721E+01  -3.254104E+01  2.147075E+01
1.037211E+02  3.740677E+01  -3.248613E+01  2.156807E+01
1.037146E+02  3.740240E+01  -3.246311E+01  2.160872E+01
1.037080E+02  3.739795E+01  -3.243971E+01  2.164938E+01
1.036975E+02  3.739098E+01  -3.240313E+01  2.171340E+01
1.036884E+02  3.738488E+01  -3.237128E+01  2.176877E+01
1.036795E+02  3.737893E+01  -3.233999E+01  2.182248E+01
1.036709E+02  3.737316E+01  -3.230973E+01  2.187418E+01
1.036577E+02  3.736437E+01  -3.226376E+01  2.195264E+01
1.036462E+02  3.735675E+01  -3.222386E+01  2.202008E+01
1.036352E+02  3.734936E+01  -3.218529E+01  2.208498E+01
1.036283E+02  3.734481E+01  -3.216148E+01  2.212453E+01
1.036215E+02  3.734028E+01  -3.213801E+01  2.216409E+01
1.036098E+02  3.733255E+01  -3.209762E+01  2.223099E+01
1.035988E+02  3.732520E+01  -3.205931E+01  2.229361E+01
1.035876E+02  3.731781E+01  -3.202081E+01  2.235690E+01
1.035822E+02  3.731424E+01  -3.200227E+01  2.238723E+01
1.035768E+02  3.731064E+01  -3.198348E+01  2.241757E+01
1.035626E+02  3.730126E+01  -3.193479E+01  2.249621E+01
1.035451E+02  3.728966E+01  -3.187460E+01  2.259295E+01
1.035369E+02  3.728424E+01  -3.184646E+01  2.263790E+01
1.035285E+02  3.727874E+01  -3.181782E+01  2.268286E+01
1.035165E+02  3.727080E+01  -3.177690E+01  2.274767E+01
1.035057E+02  3.726369E+01  -3.173990E+01  2.280551E+01
1.034954E+02  3.725686E+01  -3.170455E+01  2.286065E+01
1.034847E+02  3.724984E+01  -3.166815E+01  2.291701E+01
1.034743E+02  3.724299E+01  -3.163280E+01  2.297182E+01
1.034630E+02  3.723555E+01  -3.159435E+01  2.303055E+01
1.034523E+02  3.722851E+01  -3.155796E+01  2.308602E+01
1.034408E+02  3.722096E+01  -3.151895E+01  2.314552E+01
1.034349E+02  3.721708E+01  -3.149896E+01  2.317536E+01
1.034291E+02  3.721328E+01  -3.147932E+01  2.320521E+01
1.034184E+02  3.720629E+01  -3.144330E+01  2.325938E+01
1.034085E+02  3.719979E+01  -3.140992E+01  2.330943E+01
1.033986E+02  3.719329E+01  -3.137638E+01  2.335899E+01
1.033888E+02  3.718690E+01  -3.134339E+01  2.340803E+01
1.033787E+02  3.718029E+01  -3.130947E+01  2.345816E+01
1.033717E+02  3.717569E+01  -3.128576E+01  2.349310E+01
1.033645E+02  3.717099E+01  -3.126168E+01  2.352804E+01
1.033542E+02  3.716426E+01  -3.122706E+01  2.357855E+01
1.033435E+02  3.715728E+01  -3.119126E+01  2.363063E+01
1.033329E+02  3.715036E+01  -3.115565E+01  2.368217E+01
1.033211E+02  3.714266E+01  -3.111621E+01  2.373880E+01
1.033098E+02  3.713528E+01  -3.107831E+01  2.379314E+01
1.032985E+02  3.712790E+01  -3.104045E+01  2.384715E+01
1.032883E+02  3.712133E+01  -3.100693E+01  2.389476E+01
1.032784E+02  3.711485E+01  -3.097366E+01  2.394162E+01
1.032684E+02  3.710835E+01  -3.094030E+01  2.398842E+01
1.032585E+02  3.710189E+01  -3.090724E+01  2.403460E+01
1.032437E+02  3.709227E+01  -3.085806E+01  2.410333E+01
1.032336E+02  3.708574E+01  -3.082477E+01  2.414965E+01
1.032235E+02  3.707915E+01  -3.079093E+01  2.419596E+01
1.032139E+02  3.707296E+01  -3.075937E+01  2.423980E+01
1.032042E+02  3.706668E+01  -3.072741E+01  2.428351E+01
1.031950E+02  3.706070E+01  -3.069672E+01  2.432511E+01
1.031829E+02  3.705287E+01  -3.065700E+01  2.437956E+01
1.031717E+02  3.704559E+01  -3.061965E+01  2.442953E+01
1.031614E+02  3.703895E+01  -3.058590E+01  2.447529E+01
1.031511E+02  3.703230E+01  -3.055192E+01  2.452092E+01
1.031410E+02  3.702578E+01  -3.051887E+01  2.456505E+01
1.031306E+02  3.701902E+01  -3.048431E+01  2.461103E+01
1.031194E+02  3.701176E+01  -3.044743E+01  2.465997E+01
1.031065E+02  3.700344E+01  -3.040499E+01  2.471607E+01
1.030937E+02  3.699520E+01  -3.036305E+01  2.477124E+01
1.030862E+02  3.699038E+01  -3.033876E+01  2.480338E+01
1.030787E+02  3.698554E+01  -3.031412E+01  2.483551E+01
1.030643E+02  3.697629E+01  -3.026694E+01  2.489632E+01
1.030508E+02  3.696756E+01  -3.022270E+01  2.495392E+01
1.030368E+02  3.695855E+01  -3.017686E+01  2.501277E+01
1.030236E+02  3.695006E+01  -3.013380E+01  2.506806E+01
1.030154E+02  3.694481E+01  -3.010733E+01  2.510202E+01
1.030073E+02  3.693957E+01  -3.008055E+01  2.513598E+01
1.029957E+02  3.693213E+01  -3.004273E+01  2.518383E+01
1.029842E+02  3.692478E+01  -3.000578E+01  2.523123E+01
1.029721E+02  3.691699E+01  -2.996611E+01  2.528086E+01
1.029610E+02  3.690987E+01  -2.993006E+01  2.532603E+01
1.029484E+02  3.690176E+01  -2.988909E+01  2.537717E+01
1.029360E+02  3.689380E+01  -2.984867E+01  2.542743E+01
1.029242E+02  3.688625E+01  -2.981061E+01  2.547475E+01
1.029124E+02  3.687869E+01  -2.977228E+01  2.552195E+01
1.029054E+02  3.687422E+01  -2.974974E+01  2.554991E+01
1.028983E+02  3.686969E+01  -2.972676E+01  2.557787E+01
1.028900E+02  3.686439E+01  -2.970005E+01  2.561061E+01
1.028799E+02  3.685788E+01  -2.966707E+01  2.565085E+01
1.028699E+02  3.685150E+01  -2.963499E+01  2.569040E+01
1.028596E+02  3.684488E+01  -2.960133E+01  2.573089E+01
1.028499E+02  3.683872E+01  -2.957032E+01  2.576833E+01
1.028389E+02  3.683169E+01  -2.953477E+01  2.581130E+01
1.028280E+02  3.682476E+01  -2.949989E+01  2.585325E+01
1.028174E+02  3.681797E+01  -2.946552E+01  2.589443E+01
1.028066E+02  3.681106E+01  -2.943057E+01  2.593601E+01
1.027959E+02  3.680429E+01  -2.939664E+01  2.597656E+01
1.027897E+02  3.680027E+01  -2.937625E+01  2.600069E+01
