# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460732E+02  1.009639E-04  3.207052E+02  0.000000E+00
2.460732E+02  1.029569E-04  3.207051E+02  1.000000E+00
2.460719E+02  1.101022E-04  3.207033E+02  3.397412E+00
2.460696E+02  2.241334E-03  3.206930E+02  5.794824E+00
2.460662E+02  4.091436E-03  3.206827E+02  7.817995E+00
2.460644E+02  5.068402E-03  3.206772E+02  8.689326E+00
2.460622E+02  6.189516E-03  3.206711E+02  9.560657E+00
2.460584E+02  8.135579E-03  3.206604E+02  1.090474E+01
2.460543E+02  1.010276E-02  3.206495E+02  1.210629E+01
2.460500E+02  1.213214E-02  3.206383E+02  1.319278E+01
2.460455E+02  1.416177E-02  3.206273E+02  1.417060E+01
2.460407E+02  1.621582E-02  3.206161E+02  1.508192E+01
2.460356E+02  1.826425E-02  3.206048E+02  1.593627E+01
2.460302E+02  2.042533E-02  3.205931E+02  1.674703E+01
2.460245E+02  2.252741E-02  3.205817E+02  1.750544E+01
2.460182E+02  2.477910E-02  3.205695E+02  1.824437E+01
2.460118E+02  2.695512E-02  3.205577E+02  1.893638E+01
2.460049E+02  2.926130E-02  3.205452E+02  1.961554E+01
2.459976E+02  3.154702E-02  3.205327E+02  2.026166E+01
2.459898E+02  3.395665E-02  3.205198E+02  2.089425E+01
2.459817E+02  3.635985E-02  3.205068E+02  2.149927E+01
2.459731E+02  3.881604E-02  3.204935E+02  2.209124E+01
2.459640E+02  4.136334E-02  3.204797E+02  2.266946E+01
2.459545E+02  4.392309E-02  3.204658E+02  2.322834E+01
2.459446E+02  4.656069E-02  3.204515E+02  2.377378E+01
2.459341E+02  4.922260E-02  3.204370E+02  2.430665E+01
2.459230E+02  5.200289E-02  3.204219E+02  2.483274E+01
2.459117E+02  5.473994E-02  3.204070E+02  2.533813E+01
2.458998E+02  5.761091E-02  3.203913E+02  2.584104E+01
2.458873E+02  6.053494E-02  3.203754E+02  2.633144E+01
2.458744E+02  6.350376E-02  3.203592E+02  2.681253E+01
2.458610E+02  6.653341E-02  3.203426E+02  2.728381E+01
2.458472E+02  6.958327E-02  3.203258E+02  2.774391E+01
2.458327E+02  7.271479E-02  3.203087E+02  2.819719E+01
2.458177E+02  7.591623E-02  3.202911E+02  2.864702E+01
2.458021E+02  7.920861E-02  3.202730E+02  2.909156E+01
2.457862E+02  8.248582E-02  3.202548E+02  2.952285E+01
2.457696E+02  8.584640E-02  3.202362E+02  2.995081E+01
2.457524E+02  8.931453E-02  3.202170E+02  3.037402E+01
2.457350E+02  9.276073E-02  3.201980E+02  3.078347E+01
