# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460732E+02  3.054772E-05  7.964834E+02  0.000000E+00
2.460732E+02  2.593047E-05  7.964833E+02  4.866456E-01
2.460725E+02  3.899330E-04  7.964782E+02  1.783227E+00
2.460721E+02  9.021776E-04  7.964710E+02  2.720298E+00
2.460715E+02  1.482429E-03  7.964630E+02  3.482769E+00
2.460709E+02  2.096983E-03  7.964544E+02  4.142646E+00
2.460703E+02  2.734405E-03  7.964456E+02  4.727615E+00
2.460696E+02  3.382623E-03  7.964366E+02  5.255496E+00
2.460689E+02  4.044872E-03  7.964273E+02  5.747615E+00
2.460682E+02  4.705974E-03  7.964181E+02  6.201865E+00
2.460673E+02  5.380048E-03  7.964088E+02  6.628699E+00
2.460660E+02  6.075067E-03  7.963992E+02  7.032868E+00
2.460647E+02  6.776022E-03  7.963896E+02  7.416801E+00
2.460633E+02  7.491304E-03  7.963800E+02  7.784076E+00
2.460621E+02  8.201014E-03  7.963702E+02  8.137909E+00
2.460616E+02  8.408190E-03  7.963674E+02  8.237909E+00
2.460612E+02  8.621538E-03  7.963645E+02  8.337909E+00
2.460596E+02  9.386788E-03  7.963540E+02  8.691946E+00
2.460581E+02  1.015466E-02  7.963435E+02  9.032954E+00
2.460565E+02  1.092694E-02  7.963330E+02  9.362603E+00
2.460550E+02  1.169158E-02  7.963225E+02  9.680650E+00
2.460533E+02  1.246343E-02  7.963121E+02  9.987815E+00
2.460517E+02  1.323765E-02  7.963015E+02  1.028528E+01
2.460501E+02  1.398822E-02  7.962912E+02  1.057221E+01
2.460485E+02  1.476794E-02  7.962807E+02  1.085436E+01
2.460469E+02  1.552897E-02  7.962703E+02  1.112622E+01
2.460452E+02  1.630010E-02  7.962598E+02  1.139191E+01
2.460436E+02  1.705547E-02  7.962494E+02  1.165062E+01
2.460419E+02  1.781117E-02  7.962391E+02  1.190378E+01
2.460402E+02  1.859084E-02  7.962286E+02  1.215407E+01
2.460384E+02  1.933958E-02  7.962183E+02  1.239549E+01
2.460367E+02  2.012174E-02  7.962077E+02  1.263507E+01
2.460351E+02  2.086743E-02  7.961975E+02  1.286605E+01
2.460333E+02  2.164455E-02  7.961870E+02  1.309731E+01
2.460316E+02  2.239935E-02  7.961766E+02  1.332188E+01
2.460298E+02  2.315948E-02  7.961663E+02  1.354205E+01
2.460280E+02  2.392324E-02  7.961560E+02  1.376006E+01
2.460262E+02  2.468778E-02  7.961455E+02  1.397455E+01
2.460244E+02  2.545185E-02  7.961352E+02  1.418428E+01
2.460226E+02  2.621090E-02  7.961248E+02  1.439137E+01
