# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460735E+02  3.495983E-04  -7.017744E+02  0.000000E+00
2.460732E+02  7.177963E-04  -7.017711E+02  1.109714E+00
2.460716E+02  7.338859E-04  -7.017670E+02  3.109714E+00
2.460695E+02  2.065052E-03  -7.017506E+02  5.109714E+00
2.460664E+02  4.055762E-03  -7.017268E+02  7.109714E+00
2.460608E+02  7.079364E-03  -7.016883E+02  9.479619E+00
2.460501E+02  1.269094E-02  -7.016197E+02  1.263949E+01
2.460336E+02  1.963754E-02  -7.015335E+02  1.569930E+01
2.460144E+02  2.620975E-02  -7.014520E+02  1.815122E+01
2.460137E+02  2.658952E-02  -7.014479E+02  1.825122E+01
2.460127E+02  2.691471E-02  -7.014438E+02  1.835122E+01
2.459843E+02  3.489907E-02  -7.013457E+02  2.085779E+01
2.459432E+02  4.443037E-02  -7.012286E+02  2.347656E+01
2.458929E+02  5.371362E-02  -7.011132E+02  2.577884E+01
2.458354E+02  6.284434E-02  -7.010006E+02  2.784513E+01
2.457681E+02  7.205875E-02  -7.008874E+02  2.975306E+01
2.456932E+02  8.103155E-02  -7.007763E+02  3.151331E+01
2.456086E+02  8.988169E-02  -7.006655E+02  3.317617E+01
2.455150E+02  9.903395E-02  -7.005530E+02  3.476225E+01
2.454136E+02  1.078363E-01  -7.004425E+02  3.625552E+01
2.453022E+02  1.167989E-01  -7.003304E+02  3.769715E+01
2.451825E+02  1.258304E-01  -7.002174E+02  3.907836E+01
2.450559E+02  1.346119E-01  -7.001058E+02  4.039677E+01
2.449197E+02  1.437392E-01  -6.999910E+02  4.168242E+01
2.447774E+02  1.526002E-01  -6.998786E+02  4.291007E+01
2.446251E+02  1.615752E-01  -6.997638E+02  4.411753E+01
2.444659E+02  1.707410E-01  -6.996464E+02  4.529065E+01
2.443010E+02  1.797998E-01  -6.995306E+02  4.641166E+01
2.441291E+02  1.888955E-01  -6.994138E+02  4.750965E+01
2.439470E+02  1.981183E-01  -6.992944E+02  4.859147E+01
2.437599E+02  2.073965E-01  -6.991735E+02  4.964243E+01
2.435672E+02  2.167442E-01  -6.990520E+02  5.066285E+01
2.433682E+02  2.260981E-01  -6.989310E+02  5.165785E+01
2.431597E+02  2.357287E-01  -6.988049E+02  5.264925E+01
2.429475E+02  2.452188E-01  -6.986801E+02  5.360637E+01
2.427278E+02  2.548928E-01  -6.985524E+02  5.455203E+01
2.425027E+02  2.646249E-01  -6.984235E+02  5.547531E+01
2.422738E+02  2.744661E-01  -6.982930E+02  5.637617E+01
2.420399E+02  2.843655E-01  -6.981623E+02  5.725884E+01
2.417980E+02  2.943586E-01  -6.980279E+02  5.813519E+01
2.415519E+02  3.045366E-01  -6.978928E+02  5.898924E+01
2.413004E+02  3.147743E-01  -6.977553E+02  5.983435E+01
2.410419E+02  3.251554E-01  -6.976156E+02  6.066836E+01
2.407806E+02  3.355286E-01  -6.974759E+02  6.148353E+01
2.405102E+02  3.462383E-01  -6.973305E+02  6.229970E+01
2.402376E+02  3.568951E-01  -6.971853E+02  6.309452E+01
2.399600E+02  3.677930E-01  -6.970374E+02  6.388014E+01
2.396793E+02  3.786790E-01  -6.968889E+02  6.464809E+01
2.393933E+02  3.897596E-01  -6.967379E+02  6.540788E+01
2.391020E+02  4.008730E-01  -6.965855E+02  6.615796E+01
2.388060E+02  4.121608E-01  -6.964298E+02  6.690028E+01
2.385064E+02  4.236224E-01  -6.962722E+02  6.763217E+01
2.381991E+02  4.352217E-01  -6.961108E+02  6.836128E+01
2.378919E+02  4.468137E-01  -6.959503E+02  6.907141E+01
2.375793E+02  4.586496E-01  -6.957865E+02  6.977548E+01
2.372624E+02  4.705102E-01  -6.956205E+02  7.047053E+01
