# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.448076E-03  4.758292E-04  2.369158E-03  0.000000E+00
1.447271E-03  4.755608E-04  2.347794E-03  6.807994E-01
1.445868E-03  4.750929E-04  2.209375E-03  2.680799E+00
1.443558E-03  4.743231E-04  2.174316E-03  4.680799E+00
1.440399E-03  4.732706E-04  2.066429E-03  6.680799E+00
1.435554E-03  4.716551E-04  1.990565E-03  8.907733E+00
1.427253E-03  4.688862E-04  1.879802E-03  1.187698E+01
1.412822E-03  4.640733E-04  1.705418E-03  1.583597E+01
1.386875E-03  4.554176E-04  1.339068E-03  2.111463E+01
1.343995E-03  4.411196E-04  1.051398E-03  2.815283E+01
1.270192E-03  4.165083E-04  8.589918E-04  3.753711E+01
1.169800E-03  3.829553E-04  4.683241E-04  5.004948E+01
1.030320E-03  3.365864E-04  3.195837E-04  6.673264E+01
8.494147E-04  2.770321E-04  -4.975137E-05  8.897686E+01
6.400483E-04  2.062166E-04  -1.306216E-03  1.186358E+02
-3.271301E-06  3.659088E-06  4.510991E-05  1.581811E+02
-4.869027E-06  2.881816E-06  2.691034E-05  1.582811E+02
-6.466753E-06  2.278787E-06  9.146311E-06  1.583811E+02
-8.445821E-05  -1.408437E-05  -3.032506E-04  1.979764E+02
-1.351883E-03  -4.465226E-04  -7.238018E-03  2.474704E+02
-2.897908E-03  -1.198337E-03  -1.588410E-02  3.093380E+02
-3.980436E-04  -7.949999E-05  -5.715542E-04  3.866726E+02
-9.793525E-05  -1.116714E-04  3.420495E-04  4.833407E+02
-2.005153E-04  -7.717981E-05  -1.915251E-05  5.089605E+02
-3.638970E-04  -1.905227E-04  -1.476537E-04  5.345802E+02
-7.142282E-03  -4.566176E-03  -7.131940E-03  5.671206E+02
-4.472135E-04  -1.354843E-04  -2.015267E-04  5.969337E+02
-3.578180E-03  -1.662236E-03  7.106879E-04  6.267468E+02
-4.711516E-06  -8.735884E-05  6.141685E-04  6.674692E+02
1.192308E-04  -3.980788E-05  4.177889E-04  7.081915E+02
2.284665E-04  -5.429937E-05  1.151813E-04  7.470321E+02
8.668050E-05  1.060396E-04  2.426171E-05  7.635943E+02
1.618463E-02  3.307550E-03  -5.127881E-03  7.801566E+02
1.804355E-03  6.857547E-04  -8.544726E-04  8.132317E+02
-5.880095E-05  4.894663E-05  -2.852897E-04  8.297692E+02
-7.074504E-03  -2.762042E-03  7.235144E-04  8.463067E+02
-1.355381E-03  -5.655088E-04  1.738824E-02  8.992009E+02
4.849296E-05  1.793198E-05  -6.026988E-04  9.520950E+02
2.799087E-03  -3.513402E-03  -7.627557E-03  1.000000E+03
