# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-4.197558E-04  -1.393473E-04  -1.198287E-04  0.000000E+00
-4.194504E-04  -1.392455E-04  -1.137649E-04  5.161688E-01
-4.189785E-04  -1.390882E-04  -1.078583E-04  2.516169E+00
-4.181337E-04  -1.388066E-04  -1.019117E-04  4.516169E+00
-3.970633E-04  -1.384201E-04  -1.007803E-04  6.516169E+00
-3.953973E-04  -1.378648E-04  -9.906086E-05  8.688225E+00
-3.924622E-04  -1.368866E-04  -9.632824E-05  1.158430E+01
-3.874030E-04  -1.352009E-04  -8.734989E-05  1.544573E+01
-3.118095E-04  -1.038616E-04  -1.820952E-02  2.059431E+01
-3.012533E-04  -1.003385E-04  -1.622500E-02  2.745908E+01
-2.898589E-04  -9.653419E-05  -1.377403E-02  3.661211E+01
-2.621384E-04  -8.726896E-05  -1.159830E-02  4.881615E+01
-2.122258E-04  -7.504714E-05  -9.500425E-03  6.508819E+01
-2.120390E-04  -7.595752E-05  -7.720574E-03  8.678426E+01
-3.093986E-04  -1.098030E-04  -5.849902E-03  1.157123E+02
2.002952E-06  2.906303E-06  6.236994E-05  1.542831E+02
3.625842E-06  3.458285E-06  4.983066E-05  1.543831E+02
5.344112E-06  4.010268E-06  3.915596E-05  1.544831E+02
2.601711E-04  8.190722E-05  -1.215626E-02  1.931039E+02
1.037500E-03  3.948719E-04  -8.404681E-06  2.413799E+02
6.986587E-04  2.841559E-04  1.036475E-02  3.017249E+02
1.052827E-03  3.554948E-04  2.047644E-04  3.771561E+02
-2.742981E-04  -1.277451E-04  -1.174487E-04  4.411918E+02
-1.517674E-03  1.004707E-03  -4.971887E-04  5.108486E+02
-1.409944E-04  2.577639E-05  -1.704901E-04  6.385607E+02
3.963211E-04  1.149528E-04  1.781025E-04  6.707422E+02
5.122896E-03  5.895477E-03  -1.154452E-02  7.029236E+02
1.421314E-04  -2.929057E-05  4.785291E-04  7.554790E+02
1.191194E-04  -8.464947E-05  -5.981857E-06  8.313659E+02
6.095798E-05  1.078316E-04  -2.383523E-04  8.630327E+02
5.627673E-03  2.501508E-03  1.856814E-02  8.788662E+02
-2.177448E-03  7.095438E-03  6.210475E-03  8.946996E+02
3.355346E-04  1.200113E-03  3.336520E-04  9.235449E+02
-9.598209E-06  5.697145E-06  6.486903E-04  9.475998E+02
3.490854E-04  1.391931E-04  3.996280E-04  9.862113E+02
1.058077E-02  -2.973039E-03  -1.453847E-02  1.000000E+03
