# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-3.156980E-02  -1.878700E-04  -1.056895E+03  1.564574E+02
-3.084514E-02  -1.872580E-04  -1.056873E+03  1.564915E+02
-3.373814E-02  -2.192686E-04  -1.056853E+03  1.565232E+02
-3.296611E-02  -2.123470E-04  -1.056832E+03  1.565554E+02
-2.850194E-02  -1.856873E-04  -1.056809E+03  1.565911E+02
-2.533899E-02  -1.662102E-04  -1.056786E+03  1.566264E+02
-2.541793E-02  -1.644702E-04  -1.056764E+03  1.566614E+02
-2.414183E-02  -1.557556E-04  -1.056745E+03  1.566910E+02
-2.233728E-02  -1.502815E-04  -1.056739E+03  1.566997E+02
-2.099054E-02  -1.396552E-04  -1.056734E+03  1.567083E+02
-1.968720E-02  -1.376792E-04  -1.056725E+03  1.567218E+02
-1.548033E-02  -1.033259E-04  -1.056716E+03  1.567353E+02
-1.252316E-02  -8.975231E-05  -1.056696E+03  1.567672E+02
-8.416728E-03  -6.010535E-05  -1.056684E+03  1.567847E+02
-8.883020E-03  -6.675034E-05  -1.056673E+03  1.568023E+02
-8.877911E-03  -6.180131E-05  -1.056664E+03  1.568169E+02
-1.010234E-02  -6.615122E-05  -1.056654E+03  1.568315E+02
-6.166851E-03  -4.413045E-05  -1.056634E+03  1.568629E+02
-7.562610E-03  -5.650003E-05  -1.056611E+03  1.568979E+02
-1.126256E-02  -8.484237E-05  -1.056589E+03  1.569317E+02
-1.137320E-02  -9.004179E-05  -1.056578E+03  1.569495E+02
-1.171752E-02  -9.539048E-05  -1.056566E+03  1.569673E+02
-1.292540E-02  -9.970871E-05  -1.056543E+03  1.570028E+02
-1.574088E-02  -1.223850E-04  -1.056520E+03  1.570383E+02
-1.696741E-02  -1.260375E-04  -1.056509E+03  1.570561E+02
-1.267832E-02  -1.014982E-04  -1.056497E+03  1.570740E+02
-8.874092E-03  -7.188868E-05  -1.056486E+03  1.570918E+02
-8.912653E-03  -7.623431E-05  -1.056474E+03  1.571096E+02
-1.006647E-02  -8.117207E-05  -1.056451E+03  1.571450E+02
-1.031053E-02  -7.958053E-05  -1.056429E+03  1.571788E+02
-6.865696E-03  -5.963941E-05  -1.056407E+03  1.572130E+02
-6.449913E-03  -5.734770E-05  -1.056406E+03  1.572153E+02
-6.673002E-03  -5.608731E-05  -1.056404E+03  1.572175E+02
-5.921519E-03  -4.789378E-05  -1.056398E+03  1.572265E+02
-3.282875E-03  -2.634627E-05  -1.056378E+03  1.572586E+02
-4.811148E-03  -3.824797E-05  -1.056357E+03  1.572899E+02
-1.380386E-03  -1.267681E-05  -1.056335E+03  1.573239E+02
-1.079105E-03  -1.027640E-05  -1.056312E+03  1.573587E+02
-2.803473E-03  -2.221221E-05  -1.056292E+03  1.573908E+02
1.780771E-04  -9.383218E-07  -1.056269E+03  1.574257E+02
7.756441E-04  3.275214E-06  -1.056246E+03  1.574612E+02
1.353279E-03  7.229454E-06  -1.056222E+03  1.574974E+02
8.801550E-04  4.337818E-06  -1.056199E+03  1.575332E+02
-2.262790E-04  -3.483340E-06  -1.056183E+03  1.575582E+02
-4.295214E-04  -4.905310E-06  -1.056166E+03  1.575832E+02
-6.487207E-04  -6.337972E-06  -1.056150E+03  1.576082E+02
