# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.142931E+02  3.809333E+01  2.830457E-02  1.109013E+02
1.142885E+02  3.809204E+01  2.688153E-02  1.109028E+02
1.142841E+02  3.809079E+01  2.538996E-02  1.109044E+02
1.142133E+02  3.806662E+01  2.912881E-02  1.109290E+02
1.141778E+02  3.805479E+01  2.905534E-02  1.109413E+02
1.141381E+02  3.804307E+01  1.929457E-02  1.109549E+02
1.141261E+02  3.803905E+01  1.938355E-02  1.109591E+02
1.141143E+02  3.803439E+01  2.415723E-02  1.109632E+02
1.140986E+02  3.802913E+01  2.422821E-02  1.109687E+02
1.140827E+02  3.802408E+01  2.253824E-02  1.109742E+02
1.140675E+02  3.801994E+01  1.663590E-02  1.109793E+02
1.140527E+02  3.801504E+01  1.631828E-02  1.109845E+02
1.140229E+02  3.800492E+01  1.752739E-02  1.109948E+02
1.139709E+02  3.798854E+01  1.143975E-02  1.110126E+02
1.139192E+02  3.797113E+01  1.254121E-02  1.110305E+02
1.139112E+02  3.796855E+01  1.199559E-02  1.110333E+02
1.139032E+02  3.796619E+01  1.008412E-02  1.110360E+02
1.138925E+02  3.796201E+01  1.400427E-02  1.110398E+02
1.138817E+02  3.795857E+01  1.283836E-02  1.110435E+02
1.138472E+02  3.794640E+01  1.730329E-02  1.110554E+02
1.138126E+02  3.793490E+01  1.718788E-02  1.110674E+02
1.137429E+02  3.791296E+01  8.661953E-03  1.110913E+02
1.137099E+02  3.790250E+01  5.282664E-03  1.111026E+02
1.136995E+02  3.789964E+01  1.191423E-03  1.111061E+02
1.136890E+02  3.789637E+01  -2.686034E-04  1.111097E+02
1.136881E+02  3.789607E+01  -1.832853E-04  1.111100E+02
1.136866E+02  3.789734E+01  -1.171524E-02  1.111103E+02
1.136561E+02  3.788586E+01  -3.102978E-03  1.111209E+02
1.135947E+02  3.786445E+01  3.018566E-03  1.111422E+02
1.135623E+02  3.785353E+01  3.662514E-03  1.111533E+02
1.135480E+02  3.784939E+01  -2.835015E-04  1.111581E+02
1.135342E+02  3.784462E+01  7.381261E-04  1.111629E+02
1.135064E+02  3.783472E+01  4.799278E-03  1.111725E+02
1.134542E+02  3.781814E+01  -4.687181E-04  1.111903E+02
1.134510E+02  3.781702E+01  -1.774556E-04  1.111914E+02
1.134478E+02  3.781586E+01  4.320962E-04  1.111926E+02
1.134413E+02  3.781378E+01  -4.106192E-05  1.111948E+02
1.134160E+02  3.780406E+01  8.135602E-03  1.112036E+02
1.133851E+02  3.779512E+01  -5.953547E-04  1.112140E+02
1.133650E+02  3.778829E+01  2.225327E-04  1.112209E+02
1.133453E+02  3.778063E+01  7.300449E-03  1.112278E+02
1.132647E+02  3.775383E+01  7.145352E-03  1.112553E+02
1.129415E+02  3.764713E+01  3.531482E-04  1.113654E+02
1.129302E+02  3.764337E+01  2.806136E-04  1.113692E+02
1.129188E+02  3.764001E+01  -2.722330E-03  1.113731E+02
1.128994E+02  3.763349E+01  -2.333106E-03  1.113797E+02
1.128801E+02  3.762667E+01  7.463242E-05  1.113863E+02
1.128413E+02  3.761362E+01  1.057638E-03  1.113995E+02
1.128006E+02  3.760019E+01  -9.387478E-05  1.114133E+02
1.127597E+02  3.758721E+01  -4.227131E-03  1.114270E+02
1.127372E+02  3.757892E+01  8.072880E-04  1.114348E+02
1.127144E+02  3.757141E+01  3.460683E-04  1.114425E+02
1.126593E+02  3.755339E+01  -1.924744E-03  1.114611E+02
1.126264E+02  3.754227E+01  -9.286462E-04  1.114723E+02
