# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460731E+02  9.985441E-05  5.444827E+02  0.000000E+00
2.460732E+02  1.009498E-04  5.444823E+02  1.000000E+00
2.460720E+02  9.237772E-04  5.444745E+02  2.917075E+00
2.460713E+02  1.632632E-03  5.444677E+02  3.875612E+00
2.460704E+02  2.548029E-03  5.444590E+02  4.834150E+00
2.460698E+02  3.149961E-03  5.444533E+02  5.377278E+00
2.460690E+02  3.813390E-03  5.444469E+02  5.920407E+00
2.460677E+02  4.986185E-03  5.444358E+02  6.765058E+00
2.460664E+02  6.171206E-03  5.444244E+02  7.524093E+00
2.460650E+02  7.320080E-03  5.444134E+02  8.193348E+00
2.460636E+02  8.460536E-03  5.444026E+02  8.801055E+00
2.460623E+02  9.579259E-03  5.443919E+02  9.362603E+00
2.460608E+02  1.070438E-02  5.443811E+02  9.892317E+00
2.460594E+02  1.180845E-02  5.443706E+02  1.038687E+01
2.460579E+02  1.293443E-02  5.443599E+02  1.086150E+01
2.460564E+02  1.403778E-02  5.443494E+02  1.130920E+01
2.460549E+02  1.512770E-02  5.443390E+02  1.173838E+01
2.460533E+02  1.623392E-02  5.443284E+02  1.215808E+01
2.460516E+02  1.734680E-02  5.443179E+02  1.255907E+01
2.460500E+02  1.844327E-02  5.443075E+02  1.294543E+01
2.460483E+02  1.953845E-02  5.442970E+02  1.332164E+01
2.460465E+02  2.063549E-02  5.442866E+02  1.368508E+01
2.460447E+02  2.174484E-02  5.442762E+02  1.404086E+01
2.460429E+02  2.285101E-02  5.442656E+02  1.438804E+01
2.460410E+02  2.393205E-02  5.442553E+02  1.472373E+01
2.460390E+02  2.504238E-02  5.442448E+02  1.505530E+01
2.460371E+02  2.614831E-02  5.442343E+02  1.537665E+01
2.460351E+02  2.723313E-02  5.442240E+02  1.569060E+01
2.460330E+02  2.835451E-02  5.442134E+02  1.600124E+01
2.460309E+02  2.943385E-02  5.442031E+02  1.630079E+01
2.460287E+02  3.055164E-02  5.441925E+02  1.659983E+01
2.460265E+02  3.166119E-02  5.441820E+02  1.688980E+01
2.460242E+02  3.273831E-02  5.441718E+02  1.717370E+01
2.460218E+02  3.385414E-02  5.441613E+02  1.745784E+01
2.460194E+02  3.496374E-02  5.441508E+02  1.773546E+01
2.460169E+02  3.607763E-02  5.441403E+02  1.800757E+01
2.460144E+02  3.717281E-02  5.441299E+02  1.827446E+01
2.460119E+02  3.827510E-02  5.441194E+02  1.853859E+01
2.460092E+02  3.937761E-02  5.441090E+02  1.879853E+01
2.460066E+02  4.050101E-02  5.440984E+02  1.905732E+01
2.460038E+02  4.159263E-02  5.440881E+02  1.930858E+01
2.460010E+02  4.270974E-02  5.440774E+02  1.956112E+01
2.459981E+02  4.381533E-02  5.440670E+02  1.980655E+01
2.459952E+02  4.493197E-02  5.440565E+02  2.005083E+01
2.459922E+02  4.604220E-02  5.440460E+02  2.029189E+01
2.459891E+02  4.713904E-02  5.440355E+02  2.052918E+01
2.459861E+02  4.826446E-02  5.440250E+02  2.076539E+01
2.459828E+02  4.937629E-02  5.440144E+02  2.099778E+01
2.459796E+02  5.048820E-02  5.440040E+02  2.122619E+01
2.459763E+02  5.160619E-02  5.439934E+02  2.145410E+01
2.459729E+02  5.272820E-02  5.439829E+02  2.167864E+01
2.459696E+02  5.382756E-02  5.439724E+02  2.189982E+01
2.459661E+02  5.494139E-02  5.439619E+02  2.212022E+01
2.459625E+02  5.607581E-02  5.439513E+02  2.233864E+01
2.459589E+02  5.718236E-02  5.439408E+02  2.255344E+01
2.459552E+02  5.830362E-02  5.439302E+02  2.276720E+01
2.459515E+02  5.941697E-02  5.439197E+02  2.297825E+01
2.459476E+02  6.053810E-02  5.439090E+02  2.318906E+01
2.459437E+02  6.165953E-02  5.438985E+02  2.339672E+01
2.459397E+02  6.277862E-02  5.438879E+02  2.360323E+01
2.459357E+02  6.391020E-02  5.438773E+02  2.380713E+01
2.459316E+02  6.503106E-02  5.438666E+02  2.400931E+01
2.459275E+02  6.614882E-02  5.438561E+02  2.420949E+01
2.459233E+02  6.727552E-02  5.438455E+02  2.440830E+01
2.459189E+02  6.840318E-02  5.438348E+02  2.460557E+01
2.459146E+02  6.953557E-02  5.438242E+02  2.480080E+01
2.459102E+02  7.064521E-02  5.438136E+02  2.499461E+01
2.459056E+02  7.178871E-02  5.438029E+02  2.518866E+01
2.459011E+02  7.291737E-02  5.437923E+02  2.537993E+01
2.458964E+02  7.405613E-02  5.437815E+02  2.557020E+01
2.458917E+02  7.517899E-02  5.437709E+02  2.575752E+01
2.458869E+02  7.631140E-02  5.437602E+02  2.594487E+01
2.458820E+02  7.744542E-02  5.437494E+02  2.613062E+01
2.458771E+02  7.857477E-02  5.437388E+02  2.631361E+01
2.458721E+02  7.970378E-02  5.437281E+02  2.649659E+01
2.458671E+02  8.085228E-02  5.437173E+02  2.667928E+01
2.458619E+02  8.197334E-02  5.437066E+02  2.685845E+01
2.458567E+02  8.311760E-02  5.436959E+02  2.703767E+01
2.458514E+02  8.423332E-02  5.436853E+02  2.721478E+01
2.458460E+02  8.538801E-02  5.436743E+02  2.739323E+01
2.458406E+02  8.652475E-02  5.436636E+02  2.756799E+01
2.458351E+02  8.767530E-02  5.436528E+02  2.774247E+01
2.458296E+02  8.880219E-02  5.436421E+02  2.791448E+01
2.458240E+02  8.995036E-02  5.436312E+02  2.808770E+01
2.458182E+02  9.109544E-02  5.436204E+02  2.825899E+01
2.458124E+02  9.223406E-02  5.436096E+02  2.842888E+01
2.458065E+02  9.338613E-02  5.435988E+02  2.859718E+01
2.458006E+02  9.453322E-02  5.435879E+02  2.876581E+01
2.457946E+02  9.567544E-02  5.435770E+02  2.893303E+01
2.457885E+02  9.682860E-02  5.435662E+02  2.909844E+01
2.457824E+02  9.796774E-02  5.435553E+02  2.926327E+01
2.457761E+02  9.912826E-02  5.435444E+02  2.942836E+01
2.457698E+02  1.002750E-01  5.435335E+02  2.959145E+01
2.457634E+02  1.014368E-01  5.435225E+02  2.975451E+01
2.457570E+02  1.025816E-01  5.435116E+02  2.991536E+01
2.457504E+02  1.037428E-01  5.435006E+02  3.007577E+01
2.457438E+02  1.048910E-01  5.434897E+02  3.023526E+01
2.457371E+02  1.060651E-01  5.434787E+02  3.039438E+01
2.457304E+02  1.072258E-01  5.434677E+02  3.055212E+01
2.457236E+02  1.083905E-01  5.434566E+02  3.070901E+01
2.457167E+02  1.095387E-01  5.434457E+02  3.086500E+01
2.457097E+02  1.107141E-01  5.434345E+02  3.102170E+01
2.457027E+02  1.118682E-01  5.434236E+02  3.117512E+01
2.456956E+02  1.130250E-01  5.434125E+02  3.132870E+01
2.456884E+02  1.142067E-01  5.434014E+02  3.148197E+01
2.456812E+02  1.153705E-01  5.433903E+02  3.163411E+01
2.456739E+02  1.165327E-01  5.433793E+02  3.178522E+01
2.456664E+02  1.177094E-01  5.433681E+02  3.193682E+01
2.456590E+02  1.188766E-01  5.433569E+02  3.208643E+01
2.456515E+02  1.200454E-01  5.433459E+02  3.223497E+01
2.456438E+02  1.212239E-01  5.433346E+02  3.238488E+01
2.456361E+02  1.224108E-01  5.433234E+02  3.253245E+01
2.456284E+02  1.235774E-01  5.433123E+02  3.267887E+01
2.456205E+02  1.247555E-01  5.433010E+02  3.282602E+01
2.456126E+02  1.259442E-01  5.432897E+02  3.297253E+01
2.456046E+02  1.271244E-01  5.432785E+02  3.311747E+01
2.455965E+02  1.283148E-01  5.432671E+02  3.326300E+01
2.455883E+02  1.294886E-01  5.432559E+02  3.340637E+01
2.455801E+02  1.306832E-01  5.432445E+02  3.355027E+01
2.455719E+02  1.318694E-01  5.432332E+02  3.369223E+01
2.455635E+02  1.330643E-01  5.432219E+02  3.383441E+01
2.455550E+02  1.342524E-01  5.432106E+02  3.397599E+01
2.455464E+02  1.354595E-01  5.431990E+02  3.411899E+01
2.455378E+02  1.366530E-01  5.431877E+02  3.425791E+01
2.455292E+02  1.378511E-01  5.431762E+02  3.439782E+01
2.455206E+02  1.390294E-01  5.431649E+02  3.453568E+01
2.455117E+02  1.402444E-01  5.431533E+02  3.467550E+01
2.455028E+02  1.414430E-01  5.431419E+02  3.481280E+01
2.454939E+02  1.426443E-01  5.431303E+02  3.495047E+01
2.454849E+02  1.438642E-01  5.431188E+02  3.508697E+01
2.454759E+02  1.450487E-01  5.431074E+02  3.522240E+01
2.454666E+02  1.462720E-01  5.430957E+02  3.535891E+01
2.454575E+02  1.474727E-01  5.430842E+02  3.549354E+01
2.454481E+02  1.486927E-01  5.430726E+02  3.562903E+01
2.454387E+02  1.499060E-01  5.430609E+02  3.576369E+01
2.454292E+02  1.511319E-01  5.430492E+02  3.589774E+01
2.454197E+02  1.523564E-01  5.430375E+02  3.603095E+01
2.454101E+02  1.535712E-01  5.430259E+02  3.616254E+01
2.454005E+02  1.547950E-01  5.430141E+02  3.629466E+01
2.453907E+02  1.560098E-01  5.430024E+02  3.642619E+01
2.453810E+02  1.572363E-01  5.429907E+02  3.655725E+01
2.453710E+02  1.584694E-01  5.429788E+02  3.668814E+01
2.453611E+02  1.596979E-01  5.429671E+02  3.681773E+01
2.453511E+02  1.609369E-01  5.429552E+02  3.694766E+01
2.453410E+02  1.621560E-01  5.429434E+02  3.707716E+01
2.453307E+02  1.633991E-01  5.429315E+02  3.720694E+01
2.453204E+02  1.646476E-01  5.429195E+02  3.733549E+01
2.453102E+02  1.658828E-01  5.429077E+02  3.746238E+01
2.452998E+02  1.671269E-01  5.428956E+02  3.759014E+01
2.452894E+02  1.683531E-01  5.428838E+02  3.771615E+01
2.452788E+02  1.696150E-01  5.428718E+02  3.784323E+01
2.452683E+02  1.708663E-01  5.428597E+02  3.796889E+01
2.452577E+02  1.720976E-01  5.428479E+02  3.809393E+01
2.452467E+02  1.733808E-01  5.428355E+02  3.822069E+01
2.452361E+02  1.745991E-01  5.428237E+02  3.834420E+01
2.452250E+02  1.758995E-01  5.428113E+02  3.847080E+01
2.452141E+02  1.771543E-01  5.427992E+02  3.859402E+01
2.452031E+02  1.784033E-01  5.427871E+02  3.871691E+01
2.451920E+02  1.796846E-01  5.427748E+02  3.884102E+01
2.451809E+02  1.809363E-01  5.427627E+02  3.896301E+01
2.451696E+02  1.822085E-01  5.427504E+02  3.908564E+01
2.451584E+02  1.834787E-01  5.427381E+02  3.920727E+01
2.451470E+02  1.847469E-01  5.427259E+02  3.932884E+01
2.451354E+02  1.860387E-01  5.427134E+02  3.945110E+01
2.451240E+02  1.873146E-01  5.427011E+02  3.957132E+01
2.451124E+02  1.885879E-01  5.426888E+02  3.969114E+01
2.451007E+02  1.898814E-01  5.426763E+02  3.981174E+01
2.450890E+02  1.911514E-01  5.426640E+02  3.993107E+01
2.450772E+02  1.924597E-01  5.426514E+02  4.005088E+01
2.450654E+02  1.937395E-01  5.426390E+02  4.016954E+01
2.450534E+02  1.950366E-01  5.426264E+02  4.028855E+01
2.450415E+02  1.963171E-01  5.426140E+02  4.040597E+01
2.450293E+02  1.976217E-01  5.426014E+02  4.052446E+01
2.450172E+02  1.989242E-01  5.425888E+02  4.064211E+01
2.450050E+02  2.002354E-01  5.425761E+02  4.075920E+01
2.449928E+02  2.015181E-01  5.425636E+02  4.087517E+01
2.449804E+02  2.028297E-01  5.425509E+02  4.099194E+01
2.449680E+02  2.041604E-01  5.425382E+02  4.110860E+01
2.449555E+02  2.054693E-01  5.425254E+02  4.122402E+01
2.449431E+02  2.067563E-01  5.425128E+02  4.133839E+01
2.449303E+02  2.080963E-01  5.424998E+02  4.145457E+01
2.449178E+02  2.094017E-01  5.424872E+02  4.156858E+01
2.449049E+02  2.107437E-01  5.424742E+02  4.168382E+01
2.448922E+02  2.120467E-01  5.424614E+02  4.179730E+01
2.448791E+02  2.133911E-01  5.424484E+02  4.191221E+01
2.448662E+02  2.147162E-01  5.424355E+02  4.202583E+01
2.448532E+02  2.160630E-01  5.424225E+02  4.213843E+01
2.448403E+02  2.173683E-01  5.424097E+02  4.224965E+01
2.448272E+02  2.187058E-01  5.423967E+02  4.236208E+01
2.448140E+02  2.200420E-01  5.423837E+02  4.247434E+01
2.448007E+02  2.213881E-01  5.423706E+02  4.258623E+01
2.447874E+02  2.227294E-01  5.423575E+02  4.269740E+01
2.447739E+02  2.240936E-01  5.423443E+02  4.280900E+01
2.447606E+02  2.254265E-01  5.423313E+02  4.291924E+01
2.447469E+02  2.267958E-01  5.423180E+02  4.303069E+01
2.447334E+02  2.281428E-01  5.423048E+02  4.314083E+01
2.447197E+02  2.295055E-01  5.422915E+02  4.325091E+01
2.447060E+02  2.308612E-01  5.422783E+02  4.336060E+01
2.446921E+02  2.322313E-01  5.422649E+02  4.347025E+01
2.446783E+02  2.335943E-01  5.422516E+02  4.357951E+01
2.446643E+02  2.349742E-01  5.422381E+02  4.368886E+01
2.446504E+02  2.363359E-01  5.422248E+02  4.379628E+01
2.446365E+02  2.376941E-01  5.422115E+02  4.390419E+01
2.446222E+02  2.390940E-01  5.421979E+02  4.401311E+01
2.446080E+02  2.404775E-01  5.421844E+02  4.412095E+01
2.445937E+02  2.418558E-01  5.421709E+02  4.422836E+01
2.445796E+02  2.432366E-01  5.421574E+02  4.433531E+01
2.445650E+02  2.446329E-01  5.421437E+02  4.444275E+01
2.445505E+02  2.460387E-01  5.421300E+02  4.454985E+01
2.445360E+02  2.474275E-01  5.421164E+02  4.465598E+01
2.445214E+02  2.488285E-01  5.421026E+02  4.476250E+01
2.445068E+02  2.502289E-01  5.420889E+02  4.486841E+01
2.444921E+02  2.516243E-01  5.420752E+02  4.497408E+01
2.444773E+02  2.530316E-01  5.420614E+02  4.507948E+01
2.444625E+02  2.544437E-01  5.420476E+02  4.518443E+01
2.444475E+02  2.558683E-01  5.420337E+02  4.528979E+01
2.444327E+02  2.572808E-01  5.420198E+02  4.539383E+01
2.444177E+02  2.586811E-01  5.420061E+02  4.549762E+01
2.444024E+02  2.601198E-01  5.419919E+02  4.560307E+01
2.443873E+02  2.615364E-01  5.419780E+02  4.570677E+01
2.443720E+02  2.629645E-01  5.419639E+02  4.581086E+01
