# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460733E+02  4.025649E-04  6.923514E+02  0.000000E+00
2.460729E+02  3.907297E-04  6.923516E+02  1.056223E-01
2.460726E+02  3.919154E-04  6.923490E+02  2.105622E+00
2.460710E+02  1.354223E-03  6.923363E+02  4.105622E+00
2.460681E+02  2.990402E-03  6.923169E+02  6.105622E+00
2.460645E+02  5.501831E-03  6.922872E+02  8.140830E+00
2.460568E+02  9.774070E-03  6.922357E+02  1.085444E+01
2.460427E+02  1.625093E-02  6.921563E+02  1.405902E+01
2.460249E+02  2.346739E-02  6.920689E+02  1.682046E+01
2.460009E+02  3.138007E-02  6.919735E+02  1.940122E+01
2.460002E+02  3.171395E-02  6.919696E+02  1.950122E+01
2.459989E+02  3.207792E-02  6.919653E+02  1.960122E+01
2.459672E+02  4.054949E-02  6.918626E+02  2.200279E+01
2.459234E+02  5.018903E-02  6.917466E+02  2.440802E+01
2.458717E+02  5.950990E-02  6.916333E+02  2.655478E+01
2.458107E+02  6.898859E-02  6.915195E+02  2.852541E+01
2.457423E+02  7.838758E-02  6.914061E+02  3.033746E+01
2.456666E+02  8.726882E-02  6.912968E+02  3.201595E+01
2.455800E+02  9.656607E-02  6.911834E+02  3.364018E+01
2.454864E+02  1.058363E-01  6.910707E+02  3.516404E+01
2.453847E+02  1.149723E-01  6.909593E+02  3.660645E+01
2.452751E+02  1.241594E-01  6.908462E+02  3.799563E+01
2.451579E+02  1.332459E-01  6.907345E+02  3.932085E+01
2.450314E+02  1.425194E-01  6.906203E+02  4.061334E+01
2.448990E+02  1.518079E-01  6.905054E+02  4.185584E+01
2.447581E+02  1.609969E-01  6.903905E+02  4.305536E+01
2.446102E+02  1.702847E-01  6.902745E+02  4.422319E+01
2.444550E+02  1.797479E-01  6.901565E+02  4.536180E+01
2.442939E+02  1.891028E-01  6.900377E+02  4.646318E+01
2.441263E+02  1.985741E-01  6.899186E+02  4.753320E+01
2.439511E+02  2.081024E-01  6.897982E+02  4.858266E+01
2.437685E+02  2.178199E-01  6.896752E+02  4.961344E+01
2.435810E+02  2.275451E-01  6.895512E+02  5.061509E+01
2.433872E+02  2.373555E-01  6.894255E+02  5.159318E+01
2.431896E+02  2.471850E-01  6.892996E+02  5.254454E+01
2.429842E+02  2.571213E-01  6.891714E+02  5.348453E+01
2.427729E+02  2.674151E-01  6.890400E+02  5.440819E+01
2.425578E+02  2.773607E-01  6.889106E+02  5.530449E+01
2.423326E+02  2.877719E-01  6.887752E+02  5.620609E+01
2.421042E+02  2.983480E-01  6.886384E+02  5.708316E+01
2.418731E+02  3.087648E-01  6.885015E+02  5.793727E+01
2.416354E+02  3.194000E-01  6.883631E+02  5.877867E+01
2.413906E+02  3.301613E-01  6.882207E+02  5.961718E+01
2.411434E+02  3.410865E-01  6.880771E+02  6.043392E+01
2.408927E+02  3.520279E-01  6.879333E+02  6.123239E+01
2.406379E+02  3.629587E-01  6.877874E+02  6.202009E+01
2.403766E+02  3.741751E-01  6.876384E+02  6.280152E+01
2.401109E+02  3.855520E-01  6.874874E+02  6.357087E+01
