# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.143632E+02  3.812042E+01  7.338294E-03  0.000000E+00
1.143638E+02  3.812052E+01  7.655121E-03  1.295859E+00
1.143656E+02  3.812112E+01  7.502816E-03  3.295859E+00
1.143687E+02  3.812220E+01  7.400427E-03  5.295859E+00
1.143724E+02  3.812340E+01  7.271590E-03  7.295859E+00
1.143736E+02  3.812387E+01  7.146443E-03  9.727812E+00
1.143537E+02  3.811725E+01  6.972752E-03  1.297042E+01
1.142412E+02  3.807981E+01  6.412718E-03  1.729389E+01
1.141280E+02  3.804232E+01  3.287925E-03  1.940152E+01
1.139616E+02  3.798719E+01  -2.055703E-05  2.150915E+01
1.137610E+02  3.792016E+01  1.701708E-03  2.340313E+01
1.135023E+02  3.783444E+01  -3.617016E-03  2.529712E+01
1.132215E+02  3.774110E+01  -5.747513E-03  2.697472E+01
1.128873E+02  3.762953E+01  -4.135061E-03  2.865233E+01
1.125372E+02  3.751286E+01  -4.643121E-03  3.015841E+01
1.121395E+02  3.737970E+01  1.805657E-03  3.166450E+01
1.116550E+02  3.721839E+01  -5.995121E-04  3.327691E+01
1.111075E+02  3.703595E+01  -1.365114E-03  3.488932E+01
1.105230E+02  3.684147E+01  -4.327384E-03  3.642808E+01
1.098756E+02  3.662614E+01  -9.949669E-03  3.796685E+01
1.093083E+02  3.643611E+01  9.085589E-05  3.920095E+01
1.086952E+02  3.623606E+01  -4.744238E-02  4.043506E+01
1.076361E+02  3.588310E+01  -4.770118E-02  4.238191E+01
1.064183E+02  3.547618E+01  -3.672660E-02  4.438778E+01
1.051074E+02  3.503855E+01  -2.977675E-02  4.633080E+01
1.037436E+02  3.458369E+01  -2.840226E-02  4.816466E+01
1.023069E+02  3.410401E+01  -1.883007E-02  4.993327E+01
1.009050E+02  3.363590E+01  -9.817352E-03  5.152308E+01
9.930807E+01  3.310367E+01  -1.191824E-02  5.319779E+01
9.758062E+01  3.252823E+01  -1.656599E-02  5.487251E+01
9.657585E+01  3.219243E+01  -5.345123E-03  5.579025E+01
9.552721E+01  3.184309E+01  -8.634325E-03  5.670798E+01
9.446506E+01  3.148965E+01  -1.563923E-02  5.759788E+01
9.336013E+01  3.112106E+01  -1.231055E-02  5.848779E+01
9.187142E+01  3.062476E+01  -1.178447E-02  5.962979E+01
9.030145E+01  3.010094E+01  -5.664741E-03  6.077179E+01
8.921265E+01  2.973757E+01  -3.386717E-04  6.152871E+01
8.808434E+01  2.936025E+01  1.504847E-02  6.228563E+01
8.602877E+01  2.867541E+01  1.194160E-02  6.359619E+01
8.476404E+01  2.825382E+01  1.122861E-02  6.436317E+01
8.344895E+01  2.781628E+01  3.471471E-04  6.513016E+01
8.200502E+01  2.733521E+01  -2.705089E-03  6.593887E+01
8.050065E+01  2.683350E+01  4.895495E-04  6.674758E+01
7.933343E+01  2.644358E+01  1.353390E-02  6.735192E+01
7.812769E+01  2.604193E+01  9.620289E-03  6.795627E+01
7.558977E+01  2.519677E+01  -2.651489E-03  6.916495E+01
7.453885E+01  2.484638E+01  -1.824433E-03  6.964243E+01
7.345740E+01  2.448582E+01  -1.919984E-04  7.011990E+01
7.119859E+01  2.373204E+01  1.385248E-02  7.107484E+01
6.942789E+01  2.314242E+01  3.429379E-03  7.178502E+01
6.757403E+01  2.252441E+01  4.880378E-03  7.249520E+01
6.588812E+01  2.196256E+01  2.400301E-03  7.311194E+01
6.412659E+01  2.137547E+01  7.673311E-04  7.372868E+01
6.286437E+01  2.095481E+01  4.947651E-05  7.415396E+01
6.155809E+01  2.051981E+01  -9.212678E-03  7.457923E+01
6.035627E+01  2.011912E+01  -6.692555E-03  7.495831E+01
5.911682E+01  1.970543E+01  2.987319E-03  7.533738E+01
5.636791E+01  1.878940E+01  -2.520663E-03  7.613477E+01
5.400486E+01  1.800138E+01  4.942788E-03  7.677517E+01
5.147982E+01  1.715996E+01  -3.817080E-04  7.741580E+01
5.014047E+01  1.671319E+01  8.144380E-03  7.773774E+01
4.874930E+01  1.624973E+01  1.099265E-03  7.805968E+01
4.759194E+01  1.586405E+01  -1.256633E-03  7.831795E+01
4.639358E+01  1.546452E+01  -1.799135E-04  7.857623E+01
4.531546E+01  1.510501E+01  3.795267E-03  7.880082E+01
4.420156E+01  1.473367E+01  4.502287E-03  7.902541E+01
4.259611E+01  1.419870E+01  1.823512E-04  7.933593E+01
4.183014E+01  1.394318E+01  6.235767E-03  7.947848E+01
4.104619E+01  1.368197E+01  3.004858E-03  7.962104E+01
3.995313E+01  1.331769E+01  1.332036E-03  7.981368E+01
3.881860E+01  1.293959E+01  -1.849943E-03  8.000632E+01
3.804692E+01  1.268230E+01  8.075023E-04  8.013315E+01
3.725372E+01  1.241778E+01  4.021500E-03  8.025998E+01
3.618611E+01  1.206207E+01  -8.027476E-04  8.042528E+01
3.507437E+01  1.169136E+01  2.825125E-03  8.059058E+01
3.397455E+01  1.132477E+01  2.935470E-03  8.074754E+01
3.346619E+01  1.115522E+01  4.873553E-03  8.081800E+01
3.294564E+01  1.098183E+01  2.047542E-03  8.088845E+01
3.176881E+01  1.058960E+01  3.821295E-04  8.104277E+01
3.053050E+01  1.017691E+01  -2.405495E-03  8.119710E+01
2.851718E+01  9.505719E+00  5.927662E-05  8.143116E+01
