# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460731E+02  1.643099E-05  6.653203E+02  0.000000E+00
2.460732E+02  1.518713E-05  6.653201E+02  4.042890E-01
2.460725E+02  4.196816E-04  6.653155E+02  1.994810E+00
2.460719E+02  1.012244E-03  6.653085E+02  3.130084E+00
2.460711E+02  1.711800E-03  6.653005E+02  4.053738E+00
2.460702E+02  2.428612E-03  6.652921E+02  4.842397E+00
2.460693E+02  3.186279E-03  6.652832E+02  5.544787E+00
2.460683E+02  3.951790E-03  6.652743E+02  6.177212E+00
2.460674E+02  4.751082E-03  6.652651E+02  6.763346E+00
2.460663E+02  5.544753E-03  6.652559E+02  7.304226E+00
2.460651E+02  6.379372E-03  6.652462E+02  7.832382E+00
2.460649E+02  6.538140E-03  6.652443E+02  7.932382E+00
2.460647E+02  6.705029E-03  6.652424E+02  8.032382E+00
2.460635E+02  7.601002E-03  6.652320E+02  8.546918E+00
2.460622E+02  8.512388E-03  6.652213E+02  9.043426E+00
2.460609E+02  9.419538E-03  6.652108E+02  9.509012E+00
2.460596E+02  1.031677E-02  6.652003E+02  9.951969E+00
2.460583E+02  1.123559E-02  6.651898E+02  1.037698E+01
2.460569E+02  1.212790E-02  6.651794E+02  1.077969E+01
2.460555E+02  1.302604E-02  6.651689E+02  1.117004E+01
2.460542E+02  1.392373E-02  6.651585E+02  1.154576E+01
2.460528E+02  1.482187E-02  6.651480E+02  1.190961E+01
2.460513E+02  1.571224E-02  6.651377E+02  1.225849E+01
2.460498E+02  1.661637E-02  6.651272E+02  1.260070E+01
2.460484E+02  1.751532E-02  6.651168E+02  1.293085E+01
2.460468E+02  1.839563E-02  6.651065E+02  1.325071E+01
2.460452E+02  1.929653E-02  6.650961E+02  1.356583E+01
2.460437E+02  2.019217E-02  6.650857E+02  1.387297E+01
2.460421E+02  2.109166E-02  6.650752E+02  1.417379E+01
2.460404E+02  2.197688E-02  6.650650E+02  1.446619E+01
2.460387E+02  2.288847E-02  6.650545E+02  1.475623E+01
2.460370E+02  2.377248E-02  6.650442E+02  1.503629E+01
2.460353E+02  2.467178E-02  6.650338E+02  1.531303E+01
2.460335E+02  2.556523E-02  6.650234E+02  1.558451E+01
2.460317E+02  2.645808E-02  6.650131E+02  1.585089E+01
2.460297E+02  2.736854E-02  6.650025E+02  1.611537E+01
2.460279E+02  2.824950E-02  6.649923E+02  1.637011E+01
2.460259E+02  2.915460E-02  6.649818E+02  1.662443E+01
2.460240E+02  3.004836E-02  6.649715E+02  1.687393E+01
2.460220E+02  3.095725E-02  6.649610E+02  1.712078E+01
2.460199E+02  3.184127E-02  6.649506E+02  1.736034E+01
2.460178E+02  3.272539E-02  6.649404E+02  1.759822E+01
2.460157E+02  3.364228E-02  6.649299E+02  1.783585E+01
2.460135E+02  3.454090E-02  6.649195E+02  1.806895E+01
2.460113E+02  3.543853E-02  6.649091E+02  1.829784E+01
2.460090E+02  3.633345E-02  6.648987E+02  1.852411E+01
2.460067E+02  3.723630E-02  6.648883E+02  1.874823E+01
2.460044E+02  3.812943E-02  6.648779E+02  1.896835E+01
2.460020E+02  3.903220E-02  6.648675E+02  1.918718E+01
2.459996E+02  3.993289E-02  6.648570E+02  1.940322E+01
2.459971E+02  4.082716E-02  6.648467E+02  1.961561E+01
2.459946E+02  4.172660E-02  6.648363E+02  1.982805E+01
2.459920E+02  4.263648E-02  6.648258E+02  2.003737E+01
2.459894E+02  4.353233E-02  6.648154E+02  2.024387E+01
2.459868E+02  4.444075E-02  6.648050E+02  2.044768E+01
2.459841E+02  4.533698E-02  6.647946E+02  2.065066E+01
2.459813E+02  4.624771E-02  6.647841E+02  2.085128E+01
2.459785E+02  4.714419E-02  6.647737E+02  2.104906E+01
2.459757E+02  4.804214E-02  6.647632E+02  2.124582E+01
2.459729E+02  4.894695E-02  6.647529E+02  2.143937E+01
2.459700E+02  4.984379E-02  6.647425E+02  2.163291E+01
2.459669E+02  5.075094E-02  6.647320E+02  2.182434E+01
2.459640E+02  5.165279E-02  6.647216E+02  2.201392E+01
2.459609E+02  5.255540E-02  6.647112E+02  2.220159E+01
2.459578E+02  5.346523E-02  6.647006E+02  2.238817E+01
2.459546E+02  5.435494E-02  6.646903E+02  2.257107E+01
2.459514E+02  5.526395E-02  6.646798E+02  2.275480E+01
2.459482E+02  5.616704E-02  6.646694E+02  2.293680E+01
2.459448E+02  5.707270E-02  6.646589E+02  2.311787E+01
2.459414E+02  5.798406E-02  6.646484E+02  2.329734E+01
2.459381E+02  5.888600E-02  6.646379E+02  2.347406E+01
2.459346E+02  5.977964E-02  6.646276E+02  2.364922E+01
2.459311E+02  6.070068E-02  6.646170E+02  2.382582E+01
2.459276E+02  6.159679E-02  6.646066E+02  2.399789E+01
2.459239E+02  6.250092E-02  6.645961E+02  2.416989E+01
2.459203E+02  6.340662E-02  6.645857E+02  2.434081E+01
2.459165E+02  6.431126E-02  6.645753E+02  2.451053E+01
2.459128E+02  6.522636E-02  6.645647E+02  2.468010E+01
2.459090E+02  6.612795E-02  6.645542E+02  2.484632E+01
2.459052E+02  6.703323E-02  6.645438E+02  2.501238E+01
2.459012E+02  6.794281E-02  6.645333E+02  2.517818E+01
2.458973E+02  6.884564E-02  6.645228E+02  2.534173E+01
2.458933E+02  6.975137E-02  6.645123E+02  2.550524E+01
2.458892E+02  7.066154E-02  6.645019E+02  2.566727E+01
2.458850E+02  7.157473E-02  6.644913E+02  2.582876E+01
2.458809E+02  7.246959E-02  6.644808E+02  2.598781E+01
2.458767E+02  7.337998E-02  6.644703E+02  2.614681E+01
2.458724E+02  7.429375E-02  6.644598E+02  2.630470E+01
2.458681E+02  7.520493E-02  6.644493E+02  2.646120E+01
2.458637E+02  7.610517E-02  6.644388E+02  2.661734E+01
2.458593E+02  7.701139E-02  6.644284E+02  2.677251E+01
2.458547E+02  7.792328E-02  6.644178E+02  2.692735E+01
2.458502E+02  7.883335E-02  6.644073E+02  2.708034E+01
2.458456E+02  7.974074E-02  6.643967E+02  2.723289E+01
2.458410E+02  8.064412E-02  6.643863E+02  2.738370E+01
2.458363E+02  8.155830E-02  6.643757E+02  2.753521E+01
2.458315E+02  8.246799E-02  6.643652E+02  2.768458E+01
2.458268E+02  8.337609E-02  6.643547E+02  2.783319E+01
2.458219E+02  8.429006E-02  6.643442E+02  2.798108E+01
2.458170E+02  8.519480E-02  6.643336E+02  2.812911E+01
2.458120E+02  8.610890E-02  6.643231E+02  2.827589E+01
2.458070E+02  8.701137E-02  6.643126E+02  2.842159E+01
2.458019E+02  8.792202E-02  6.643020E+02  2.856709E+01
2.457968E+02  8.883894E-02  6.642914E+02  2.871166E+01
2.457917E+02  8.973728E-02  6.642810E+02  2.885357E+01
2.457864E+02  9.064486E-02  6.642704E+02  2.899667E+01
2.457811E+02  9.157428E-02  6.642598E+02  2.913966E+01
2.457758E+02  9.247094E-02  6.642493E+02  2.928002E+01
2.457704E+02  9.339005E-02  6.642387E+02  2.942170E+01
2.457649E+02  9.429537E-02  6.642281E+02  2.956194E+01
2.457594E+02  9.520416E-02  6.642176E+02  2.970134E+01
2.457538E+02  9.612437E-02  6.642069E+02  2.984086E+01
2.457482E+02  9.703988E-02  6.641964E+02  2.997837E+01
2.457425E+02  9.793910E-02  6.641859E+02  3.011588E+01
2.457368E+02  9.886661E-02  6.641751E+02  3.025364E+01
2.457311E+02  9.976106E-02  6.641647E+02  3.038856E+01
2.457253E+02  1.006851E-01  6.641540E+02  3.052474E+01
2.457194E+02  1.015872E-01  6.641435E+02  3.065887E+01
2.457134E+02  1.025062E-01  6.641329E+02  3.079391E+01
2.457074E+02  1.034151E-01  6.641223E+02  3.092748E+01
2.457014E+02  1.043283E-01  6.641117E+02  3.106079E+01
2.456953E+02  1.052448E-01  6.641010E+02  3.119358E+01
2.456891E+02  1.061572E-01  6.640904E+02  3.132561E+01
2.456829E+02  1.070775E-01  6.640797E+02  3.145718E+01
2.456767E+02  1.079852E-01  6.640692E+02  3.158730E+01
2.456703E+02  1.089019E-01  6.640586E+02  3.171808E+01
2.456639E+02  1.098289E-01  6.640479E+02  3.184865E+01
