# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460731E+02  2.900639E-05  1.102186E+03  0.000000E+00
2.460732E+02  1.065020E-04  1.102184E+03  1.308389E+00
2.460724E+02  2.260094E-04  1.102182E+03  1.994650E+00
2.460721E+02  4.252574E-04  1.102178E+03  2.680911E+00
2.460711E+02  8.182996E-04  1.102170E+03  3.728716E+00
2.460702E+02  1.246476E-03  1.102162E+03  4.610132E+00
2.460690E+02  1.691195E-03  1.102153E+03  5.379888E+00
2.460679E+02  2.155645E-03  1.102145E+03  6.068564E+00
2.460667E+02  2.625600E-03  1.102135E+03  6.697769E+00
2.460654E+02  3.103248E-03  1.102126E+03  7.286536E+00
2.460642E+02  3.579215E-03  1.102117E+03  7.827912E+00
2.460628E+02  4.075113E-03  1.102108E+03  8.343128E+00
2.460615E+02  4.556558E-03  1.102098E+03  8.828853E+00
2.460600E+02  5.063732E-03  1.102089E+03  9.297400E+00
2.460585E+02  5.541026E-03  1.102079E+03  9.736751E+00
2.460571E+02  6.041846E-03  1.102070E+03  1.016204E+01
2.460556E+02  6.537337E-03  1.102060E+03  1.057179E+01
2.460541E+02  7.038958E-03  1.102051E+03  1.096413E+01
2.460537E+02  7.167984E-03  1.102048E+03  1.106413E+01
2.460533E+02  7.302706E-03  1.102046E+03  1.116413E+01
2.460517E+02  7.825929E-03  1.102035E+03  1.156078E+01
2.460499E+02  8.362011E-03  1.102025E+03  1.195022E+01
2.460483E+02  8.892721E-03  1.102015E+03  1.232602E+01
2.460465E+02  9.429310E-03  1.102004E+03  1.268968E+01
2.460447E+02  9.966608E-03  1.101994E+03  1.304286E+01
2.460429E+02  1.049843E-02  1.101984E+03  1.338462E+01
2.460410E+02  1.102704E-02  1.101974E+03  1.371899E+01
2.460391E+02  1.157056E-02  1.101963E+03  1.404664E+01
2.460371E+02  1.209699E-02  1.101953E+03  1.436354E+01
2.460352E+02  1.262880E-02  1.101943E+03  1.467453E+01
2.460332E+02  1.316189E-02  1.101933E+03  1.497887E+01
2.460312E+02  1.368645E-02  1.101923E+03  1.527617E+01
2.460290E+02  1.422322E-02  1.101912E+03  1.557013E+01
