# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
4.377169E+02  3.332235E+02  1.061004E+03  0.000000E+00
4.377165E+02  3.332232E+02  1.061003E+03  1.000000E+00
4.377148E+02  3.332213E+02  1.060999E+03  2.418636E+00
4.377118E+02  3.332180E+02  1.060993E+03  3.837272E+00
4.377092E+02  3.332151E+02  1.060987E+03  4.725556E+00
4.377060E+02  3.332116E+02  1.060980E+03  5.613840E+00
4.377016E+02  3.332066E+02  1.060970E+03  6.672952E+00
4.376972E+02  3.332017E+02  1.060961E+03  7.579705E+00
4.376929E+02  3.331970E+02  1.060952E+03  8.358540E+00
4.376887E+02  3.331923E+02  1.060943E+03  9.053370E+00
4.376846E+02  3.331878E+02  1.060934E+03  9.685800E+00
4.376804E+02  3.331832E+02  1.060925E+03  1.028039E+01
4.376763E+02  3.331786E+02  1.060916E+03  1.083430E+01
4.376721E+02  3.331740E+02  1.060907E+03  1.135753E+01
4.376680E+02  3.331695E+02  1.060898E+03  1.185280E+01
4.376638E+02  3.331649E+02  1.060889E+03  1.232979E+01
4.376596E+02  3.331603E+02  1.060881E+03  1.278509E+01
4.376554E+02  3.331557E+02  1.060872E+03  1.322572E+01
4.376511E+02  3.331511E+02  1.060863E+03  1.365445E+01
4.376468E+02  3.331464E+02  1.060854E+03  1.406646E+01
4.376426E+02  3.331418E+02  1.060846E+03  1.446041E+01
4.376383E+02  3.331371E+02  1.060837E+03  1.485063E+01
4.376340E+02  3.331324E+02  1.060828E+03  1.522645E+01
4.376297E+02  3.331277E+02  1.060819E+03  1.559318E+01
4.376253E+02  3.331230E+02  1.060810E+03  1.595196E+01
4.376209E+02  3.331182E+02  1.060801E+03  1.630499E+01
4.376164E+02  3.331134E+02  1.060792E+03  1.664526E+01
4.376121E+02  3.331087E+02  1.060784E+03  1.697763E+01
4.376076E+02  3.331039E+02  1.060775E+03  1.730693E+01
4.376032E+02  3.330991E+02  1.060766E+03  1.762905E+01
4.375986E+02  3.330942E+02  1.060757E+03  1.794686E+01
4.375940E+02  3.330893E+02  1.060748E+03  1.825766E+01
4.375895E+02  3.330844E+02  1.060739E+03  1.856049E+01
4.375850E+02  3.330796E+02  1.060730E+03  1.885758E+01
4.375804E+02  3.330746E+02  1.060721E+03  1.915612E+01
4.375758E+02  3.330697E+02  1.060712E+03  1.944460E+01
4.375712E+02  3.330648E+02  1.060703E+03  1.972995E+01
4.375665E+02  3.330597E+02  1.060694E+03  2.001249E+01
4.375619E+02  3.330548E+02  1.060685E+03  2.028954E+01
4.375571E+02  3.330498E+02  1.060676E+03  2.056556E+01
4.375524E+02  3.330447E+02  1.060667E+03  2.083532E+01
4.375477E+02  3.330397E+02  1.060658E+03  2.110166E+01
4.375429E+02  3.330346E+02  1.060648E+03  2.136494E+01
4.375381E+02  3.330295E+02  1.060639E+03  2.162366E+01
4.375333E+02  3.330244E+02  1.060630E+03  2.187900E+01
4.375285E+02  3.330193E+02  1.060621E+03  2.213165E+01
4.375237E+02  3.330142E+02  1.060612E+03  2.238296E+01
4.375188E+02  3.330090E+02  1.060603E+03  2.263336E+01
4.375139E+02  3.330039E+02  1.060594E+03  2.287656E+01
4.375091E+02  3.329987E+02  1.060584E+03  2.311870E+01
4.375041E+02  3.329935E+02  1.060575E+03  2.335998E+01
4.374992E+02  3.329883E+02  1.060566E+03  2.359476E+01
4.374943E+02  3.329831E+02  1.060557E+03  2.382954E+01
4.374892E+02  3.329778E+02  1.060547E+03  2.406454E+01
4.374843E+02  3.329726E+02  1.060538E+03  2.429291E+01
4.374793E+02  3.329673E+02  1.060529E+03  2.452079E+01
4.374742E+02  3.329620E+02  1.060519E+03  2.474665E+01
4.374692E+02  3.329567E+02  1.060510E+03  2.497017E+01
4.374641E+02  3.329513E+02  1.060501E+03  2.519243E+01
4.374591E+02  3.329460E+02  1.060491E+03  2.541085E+01
4.374539E+02  3.329406E+02  1.060482E+03  2.562945E+01
4.374489E+02  3.329353E+02  1.060473E+03  2.584330E+01
4.374437E+02  3.329299E+02  1.060463E+03  2.605651E+01
4.374387E+02  3.329246E+02  1.060454E+03  2.626835E+01
