# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460731E+02  1.237644E-06  3.551589E+02  0.000000E+00
2.460722E+02  2.017482E-04  3.551576E+02  1.518829E+00
2.460719E+02  1.117609E-03  3.551520E+02  3.421621E+00
2.460706E+02  2.240213E-03  3.551449E+02  4.884617E+00
2.460690E+02  3.493206E-03  3.551372E+02  6.094192E+00
2.460673E+02  4.817598E-03  3.551290E+02  7.143027E+00
2.460671E+02  4.956825E-03  3.551281E+02  7.243027E+00
2.460669E+02  5.078759E-03  3.551273E+02  7.343027E+00
2.460657E+02  5.981198E-03  3.551218E+02  7.951540E+00
2.460644E+02  6.926730E-03  3.551160E+02  8.560054E+00
2.460618E+02  8.638248E-03  3.551054E+02  9.553263E+00
2.460592E+02  1.034716E-02  3.550949E+02  1.044624E+01
2.460565E+02  1.204944E-02  3.550843E+02  1.126121E+01
2.460536E+02  1.374645E-02  3.550740E+02  1.200913E+01
2.460507E+02  1.541912E-02  3.550637E+02  1.271454E+01
2.460477E+02  1.711533E-02  3.550533E+02  1.337817E+01
2.460445E+02  1.883381E-02  3.550428E+02  1.400853E+01
2.460412E+02  2.053433E-02  3.550324E+02  1.460428E+01
2.460378E+02  2.222559E-02  3.550221E+02  1.517653E+01
2.460341E+02  2.397531E-02  3.550115E+02  1.573172E+01
2.460304E+02  2.571184E-02  3.550009E+02  1.626208E+01
2.460265E+02  2.744583E-02  3.549904E+02  1.677492E+01
2.460225E+02  2.921360E-02  3.549797E+02  1.727120E+01
2.460184E+02  3.096912E-02  3.549691E+02  1.775020E+01
2.460141E+02  3.275000E-02  3.549582E+02  1.822031E+01
2.460095E+02  3.456238E-02  3.549473E+02  1.867569E+01
2.460049E+02  3.634134E-02  3.549365E+02  1.911531E+01
2.460000E+02  3.817259E-02  3.549255E+02  1.955335E+01
2.459949E+02  4.002433E-02  3.549142E+02  1.998111E+01
2.459897E+02  4.190696E-02  3.549029E+02  2.039777E+01
2.459843E+02  4.376009E-02  3.548917E+02  2.080093E+01
2.459787E+02  4.567326E-02  3.548802E+02  2.120098E+01
2.459730E+02  4.759345E-02  3.548686E+02  2.159068E+01
2.459670E+02  4.949122E-02  3.548571E+02  2.197227E+01
2.459609E+02  5.144930E-02  3.548453E+02  2.235102E+01
2.459546E+02  5.340425E-02  3.548334E+02  2.272090E+01
2.459480E+02  5.542220E-02  3.548213E+02  2.308611E+01
2.459413E+02  5.742569E-02  3.548092E+02  2.344195E+01
2.459345E+02  5.941649E-02  3.547971E+02  2.379098E+01
2.459273E+02  6.150010E-02  3.547846E+02  2.414042E+01
2.459200E+02  6.356271E-02  3.547722E+02  2.448074E+01
2.459125E+02  6.565431E-02  3.547595E+02  2.481825E+01
2.459048E+02  6.774878E-02  3.547468E+02  2.514905E+01
2.458969E+02  6.990354E-02  3.547338E+02  2.547581E+01
2.458888E+02  7.203415E-02  3.547208E+02  2.579859E+01
2.458803E+02  7.423435E-02  3.547075E+02  2.611981E+01
2.458718E+02  7.643674E-02  3.546942E+02  2.643508E+01
2.458630E+02  7.867894E-02  3.546806E+02  2.674815E+01
2.458540E+02  8.094032E-02  3.546669E+02  2.705592E+01
2.458449E+02  8.320709E-02  3.546531E+02  2.735838E+01
2.458355E+02  8.548027E-02  3.546392E+02  2.765759E+01
2.458259E+02  8.781069E-02  3.546251E+02  2.795570E+01
2.458160E+02  9.019083E-02  3.546106E+02  2.825036E+01
2.458062E+02  9.249810E-02  3.545965E+02  2.853551E+01
2.457958E+02  9.491025E-02  3.545818E+02  2.882496E+01
2.457854E+02  9.732368E-02  3.545671E+02  2.910877E+01
2.457748E+02  9.976467E-02  3.545522E+02  2.938926E+01
2.457639E+02  1.022304E-01  3.545372E+02  2.966788E+01
2.457527E+02  1.047300E-01  3.545219E+02  2.994599E+01
2.457414E+02  1.072418E-01  3.545065E+02  3.021836E+01
2.457298E+02  1.097858E-01  3.544909E+02  3.048937E+01
2.457181E+02  1.123740E-01  3.544751E+02  3.075798E+01
2.457063E+02  1.149167E-01  3.544594E+02  3.102036E+01
2.456940E+02  1.175513E-01  3.544433E+02  3.128577E+01
2.456815E+02  1.201975E-01  3.544270E+02  3.154631E+01
2.456689E+02  1.228590E-01  3.544106E+02  3.180500E+01
2.456561E+02  1.255418E-01  3.543941E+02  3.206115E+01
2.456431E+02  1.282752E-01  3.543773E+02  3.231548E+01
2.456299E+02  1.309866E-01  3.543606E+02  3.256486E+01
2.456165E+02  1.337341E-01  3.543436E+02  3.281458E+01
2.456026E+02  1.365793E-01  3.543261E+02  3.306579E+01
2.455887E+02  1.393879E-01  3.543087E+02  3.331215E+01
2.455742E+02  1.422982E-01  3.542908E+02  3.356074E+01
2.455600E+02  1.451458E-01  3.542732E+02  3.380216E+01
2.455454E+02  1.480435E-01  3.542553E+02  3.404223E+01
2.455307E+02  1.509408E-01  3.542373E+02  3.427946E+01
2.455156E+02  1.539210E-01  3.542188E+02  3.451783E+01
2.455005E+02  1.568593E-01  3.542006E+02  3.475142E+01
2.454849E+02  1.599063E-01  3.541816E+02  3.498832E+01
2.454693E+02  1.629187E-01  3.541629E+02  3.521977E+01
2.454534E+02  1.659511E-01  3.541440E+02  3.544889E+01
2.454374E+02  1.690239E-01  3.541249E+02  3.567716E+01
2.454210E+02  1.721477E-01  3.541055E+02  3.590573E+01
2.454044E+02  1.753081E-01  3.540859E+02  3.613289E+01
2.453874E+02  1.785115E-01  3.540658E+02  3.636039E+01
