# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460734E+02  9.316250E-05  -1.026810E+03  0.000000E+00
2.460737E+02  6.823931E-04  -1.026806E+03  4.449359E-01
2.460720E+02  7.233412E-04  -1.026804E+03  2.444936E+00
2.460707E+02  7.629424E-04  -1.026797E+03  4.444936E+00
2.460671E+02  1.576229E-03  -1.026782E+03  6.444936E+00
2.460617E+02  2.740349E-03  -1.026761E+03  8.593248E+00
2.460518E+02  4.901038E-03  -1.026723E+03  1.145766E+01
2.460318E+02  8.638873E-03  -1.026654E+03  1.527689E+01
2.460010E+02  1.320444E-02  -1.026572E+03  1.886684E+01
2.459602E+02  1.789349E-02  -1.026486E+03  2.199894E+01
2.459075E+02  2.286118E-02  -1.026397E+03  2.480339E+01
2.458469E+02  2.798600E-02  -1.026303E+03  2.739272E+01
2.457738E+02  3.318734E-02  -1.026209E+03  2.976610E+01
2.456800E+02  3.871339E-02  -1.026107E+03  3.210538E+01
2.456759E+02  3.892364E-02  -1.026103E+03  3.220538E+01
2.456727E+02  3.914687E-02  -1.026099E+03  3.230538E+01
2.455539E+02  4.501881E-02  -1.025991E+03  3.458712E+01
2.454158E+02  5.089956E-02  -1.025881E+03  3.676534E+01
2.452571E+02  5.688487E-02  -1.025771E+03  3.883654E+01
2.450835E+02  6.272114E-02  -1.025661E+03  4.077628E+01
2.448911E+02  6.864620E-02  -1.025551E+03  4.262987E+01
2.446848E+02  7.437869E-02  -1.025442E+03  4.437910E+01
2.444605E+02  8.017026E-02  -1.025332E+03  4.607663E+01
2.442197E+02  8.596485E-02  -1.025222E+03  4.771852E+01
2.439648E+02  9.163094E-02  -1.025112E+03  4.928862E+01
2.436970E+02  9.733081E-02  -1.025002E+03  5.079925E+01
2.434136E+02  1.029360E-01  -1.024893E+03  5.227285E+01
2.431146E+02  1.086248E-01  -1.024781E+03  5.371282E+01
2.428048E+02  1.142528E-01  -1.024670E+03  5.510173E+01
2.424805E+02  1.198161E-01  -1.024559E+03  5.645878E+01
2.421428E+02  1.254931E-01  -1.024446E+03  5.778802E+01
2.417962E+02  1.310465E-01  -1.024334E+03  5.907350E+01
2.414348E+02  1.366268E-01  -1.024222E+03  6.033675E+01
2.410662E+02  1.421977E-01  -1.024109E+03  6.156271E+01
2.406893E+02  1.476821E-01  -1.023997E+03  6.274881E+01
2.402978E+02  1.532642E-01  -1.023883E+03  6.392723E+01
2.398935E+02  1.587834E-01  -1.023768E+03  6.508789E+01
2.394784E+02  1.643093E-01  -1.023652E+03  6.622681E+01
2.390579E+02  1.698715E-01  -1.023537E+03  6.733288E+01
2.386253E+02  1.753472E-01  -1.023420E+03  6.842597E+01
2.381826E+02  1.809107E-01  -1.023303E+03  6.950067E+01
2.377309E+02  1.864852E-01  -1.023185E+03  7.055711E+01
2.372750E+02  1.919163E-01  -1.023067E+03  7.158638E+01
2.367996E+02  1.976052E-01  -1.022946E+03  7.262010E+01
2.363232E+02  2.030782E-01  -1.022825E+03  7.362347E+01
2.358402E+02  2.085952E-01  -1.022706E+03  7.460462E+01
2.353385E+02  2.142339E-01  -1.022581E+03  7.559488E+01
2.348303E+02  2.198206E-01  -1.022458E+03  7.656514E+01
2.343118E+02  2.254711E-01  -1.022331E+03  7.752520E+01
2.337907E+02  2.311078E-01  -1.022206E+03  7.846136E+01
2.332596E+02  2.367261E-01  -1.022080E+03  7.938984E+01
2.327096E+02  2.424649E-01  -1.021950E+03  8.032319E+01
2.321749E+02  2.480201E-01  -1.021823E+03  8.120685E+01
2.316233E+02  2.535674E-01  -1.021694E+03  8.209590E+01
2.310594E+02  2.592364E-01  -1.021563E+03  8.297843E+01
2.305037E+02  2.648487E-01  -1.021434E+03  8.382964E+01
2.299275E+02  2.705218E-01  -1.021301E+03  8.468952E+01
2.293385E+02  2.762897E-01  -1.021167E+03  8.554753E+01
2.287361E+02  2.821477E-01  -1.021028E+03  8.640296E+01
2.281494E+02  2.877756E-01  -1.020895E+03  8.721787E+01
2.275362E+02  2.934480E-01  -1.020756E+03  8.804881E+01
