# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460732E+02  1.149158E-04  -2.229045E+02  0.000000E+00
2.460732E+02  6.645176E-04  -2.229031E+02  3.129357E-01
2.460725E+02  6.885872E-04  -2.229028E+02  2.312936E+00
2.460715E+02  7.311265E-04  -2.229018E+02  4.312936E+00
2.460695E+02  1.651972E-03  -2.228982E+02  6.312936E+00
2.460662E+02  3.128347E-03  -2.228925E+02  8.417248E+00
2.460619E+02  5.116625E-03  -2.228850E+02  1.036345E+01
2.460566E+02  7.509053E-03  -2.228762E+02  1.209438E+01
2.460503E+02  1.036523E-02  -2.228658E+02  1.369221E+01
2.460430E+02  1.361801E-02  -2.228541E+02  1.515822E+01
2.460345E+02  1.730524E-02  -2.228409E+02  1.650860E+01
2.460248E+02  2.151075E-02  -2.228260E+02  1.777841E+01
2.460138E+02  2.608703E-02  -2.228096E+02  1.896199E+01
2.460014E+02  3.122406E-02  -2.227913E+02  2.008806E+01
2.459875E+02  3.683878E-02  -2.227712E+02  2.116451E+01
2.459719E+02  4.299991E-02  -2.227490E+02  2.220103E+01
2.459546E+02  4.967312E-02  -2.227250E+02  2.319511E+01
2.459354E+02  5.687397E-02  -2.226989E+02  2.415889E+01
2.459146E+02  6.456829E-02  -2.226710E+02  2.508474E+01
2.458917E+02  7.277166E-02  -2.226410E+02  2.598412E+01
2.458672E+02  8.140935E-02  -2.226094E+02  2.684772E+01
2.458405E+02  9.060061E-02  -2.225756E+02  2.769665E+01
2.458117E+02  1.003122E-01  -2.225398E+02  2.852652E+01
2.457803E+02  1.106708E-01  -2.225014E+02  2.934913E+01
2.457479E+02  1.210809E-01  -2.224627E+02  3.012218E+01
2.457137E+02  1.318543E-01  -2.224224E+02  3.087304E+01
2.456776E+02  1.430797E-01  -2.223803E+02  3.160950E+01
2.456381E+02  1.550834E-01  -2.223351E+02  3.235368E+01
2.455955E+02  1.677553E-01  -2.222873E+02  3.309826E+01
2.455512E+02  1.806764E-01  -2.222383E+02  3.381818E+01
2.455055E+02  1.938133E-01  -2.221883E+02  3.451363E+01
2.454579E+02  2.072616E-01  -2.221370E+02  3.519249E+01
2.454082E+02  2.209952E-01  -2.220843E+02  3.585822E+01
2.453552E+02  2.354579E-01  -2.220288E+02  3.652795E+01
2.453004E+02  2.501487E-01  -2.219722E+02  3.718246E+01
2.452429E+02  2.653590E-01  -2.219134E+02  3.783158E+01
2.451862E+02  2.801080E-01  -2.218562E+02  3.843872E+01
2.451243E+02  2.960149E-01  -2.217943E+02  3.907017E+01
2.450608E+02  3.120691E-01  -2.217317E+02  3.968578E+01
2.449975E+02  3.278726E-01  -2.216699E+02  4.027142E+01
2.449293E+02  3.447172E-01  -2.216038E+02  4.087528E+01
2.448592E+02  3.617994E-01  -2.215366E+02  4.146843E+01
2.447854E+02  3.795372E-01  -2.214667E+02  4.206578E+01
2.447108E+02  3.972797E-01  -2.213965E+02  4.264548E+01
2.446382E+02  4.143257E-01  -2.213289E+02  4.318706E+01
2.445598E+02  4.325754E-01  -2.212564E+02  4.375053E+01
2.444814E+02  4.506132E-01  -2.211846E+02  4.429295E+01
2.444035E+02  4.683271E-01  -2.211138E+02  4.481276E+01
2.443210E+02  4.869541E-01  -2.210393E+02  4.534520E+01
2.442399E+02  5.050939E-01  -2.209664E+02  4.585130E+01
2.441523E+02  5.244780E-01  -2.208885E+02  4.637975E+01
2.440648E+02  5.437163E-01  -2.208110E+02  4.689133E+01
2.439770E+02  5.628436E-01  -2.207338E+02  4.738906E+01
2.438848E+02  5.827384E-01  -2.206532E+02  4.789529E+01
2.437900E+02  6.030383E-01  -2.205709E+02  4.840057E+01
2.436896E+02  6.243796E-01  -2.204841E+02  4.891993E+01
2.435899E+02  6.454494E-01  -2.203983E+02  4.942083E+01
2.434829E+02  6.678281E-01  -2.203069E+02  4.994273E+01
