# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.460729E+02  3.668635E-04  8.882233E+02  0.000000E+00
2.460730E+02  3.651306E-04  8.882235E+02  2.776748E-01
2.460720E+02  3.649119E-04  8.882206E+02  2.277675E+00
2.460707E+02  1.191366E-03  8.882079E+02  4.277675E+00
2.460677E+02  2.456731E-03  8.881877E+02  6.277675E+00
2.460631E+02  4.302263E-03  8.881583E+02  8.370233E+00
2.460542E+02  7.786732E-03  8.881057E+02  1.116031E+01
2.460388E+02  1.292955E-02  8.880246E+02  1.442261E+01
2.460192E+02  1.845345E-02  8.879395E+02  1.719011E+01
2.459944E+02  2.430489E-02  8.878487E+02  1.967718E+01
2.459643E+02  3.016109E-02  8.877581E+02  2.190103E+01
2.459627E+02  3.044034E-02  8.877535E+02  2.200103E+01
2.459613E+02  3.075584E-02  8.877492E+02  2.210103E+01
2.459174E+02  3.769770E-02  8.876407E+02  2.444302E+01
2.458643E+02  4.485244E-02  8.875294E+02  2.664266E+01
2.458010E+02  5.214429E-02  8.874170E+02  2.866577E+01
2.457301E+02  5.908188E-02  8.873073E+02  3.051343E+01
2.456502E+02  6.621455E-02  8.871974E+02  3.225007E+01
2.455619E+02  7.316038E-02  8.870888E+02  3.388163E+01
2.454638E+02  8.008916E-02  8.869790E+02  3.543796E+01
2.453577E+02  8.688844E-02  8.868711E+02  3.691143E+01
2.452423E+02  9.388462E-02  8.867619E+02  3.833813E+01
2.451188E+02  1.008884E-01  8.866520E+02  3.970427E+01
2.449886E+02  1.075118E-01  8.865452E+02  4.100543E+01
2.448482E+02  1.145048E-01  8.864346E+02  4.228650E+01
2.447008E+02  1.212870E-01  8.863263E+02  4.350956E+01
2.445455E+02  1.281489E-01  8.862165E+02  4.470651E+01
2.443835E+02  1.348753E-01  8.861073E+02  4.586663E+01
2.442128E+02  1.416870E-01  8.859976E+02  4.699787E+01
2.440351E+02  1.485203E-01  8.858864E+02  4.810152E+01
2.438526E+02  1.552834E-01  8.857767E+02  4.916853E+01
2.436606E+02  1.620671E-01  8.856654E+02  5.022067E+01
2.434629E+02  1.689106E-01  8.855540E+02  5.124683E+01
2.432587E+02  1.756780E-01  8.854420E+02  5.225181E+01
2.430480E+02  1.824773E-01  8.853302E+02  5.323488E+01
2.428296E+02  1.893693E-01  8.852165E+02  5.420612E+01
