# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.781554E+02  2.129951E+02  5.607046E+02  0.000000E+00
2.781553E+02  2.129949E+02  5.607040E+02  1.000000E+00
2.781310E+02  2.129624E+02  5.606328E+02  1.100000E+01
2.780935E+02  2.129171E+02  5.605471E+02  1.600000E+01
2.780664E+02  2.128851E+02  5.604894E+02  1.850000E+01
2.780328E+02  2.128462E+02  5.604208E+02  2.100000E+01
2.780018E+02  2.128106E+02  5.603600E+02  2.291206E+01
2.779659E+02  2.127694E+02  5.602904E+02  2.482413E+01
2.778940E+02  2.126886E+02  5.601571E+02  2.795661E+01
2.778170E+02  2.126031E+02  5.600195E+02  3.067636E+01
2.777328E+02  2.125103E+02  5.598738E+02  3.314053E+01
2.776417E+02  2.124111E+02  5.597210E+02  3.538423E+01
2.775451E+02  2.123067E+02  5.595633E+02  3.744308E+01
2.774397E+02  2.121933E+02  5.593941E+02  3.940153E+01
2.773280E+02  2.120738E+02  5.592180E+02  4.123280E+01
2.772090E+02  2.119474E+02  5.590342E+02  4.297138E+01
2.770818E+02  2.118125E+02  5.588398E+02  4.464161E+01
2.769482E+02  2.116715E+02  5.586385E+02  4.622065E+01
2.768076E+02  2.115238E+02  5.584286E+02  4.773766E+01
2.766587E+02  2.113676E+02  5.582086E+02  4.920153E+01
2.765024E+02  2.112040E+02  5.579786E+02  5.062009E+01
2.763412E+02  2.110358E+02  5.577438E+02  5.197378E+01
2.761691E+02  2.108565E+02  5.574943E+02  5.331185E+01
2.759926E+02  2.106730E+02  5.572395E+02  5.458864E+01
2.758080E+02  2.104811E+02  5.569742E+02  5.584109E+01
2.756143E+02  2.102806E+02  5.566979E+02  5.706857E+01
2.754135E+02  2.100728E+02  5.564120E+02  5.826600E+01
2.752052E+02  2.098575E+02  5.561167E+02  5.943554E+01
2.749941E+02  2.096395E+02  5.558182E+02  6.055491E+01
2.747746E+02  2.094131E+02  5.555079E+02  6.166106E+01
2.745484E+02  2.091799E+02  5.551891E+02  6.273928E+01
2.743195E+02  2.089445E+02  5.548679E+02  6.377924E+01
2.740817E+02  2.087001E+02  5.545344E+02  6.480811E+01
2.738358E+02  2.084473E+02  5.541893E+02  6.582360E+01
2.735870E+02  2.081919E+02  5.538412E+02  6.680633E+01
2.733300E+02  2.079281E+02  5.534815E+02  6.777758E+01
2.730615E+02  2.076530E+02  5.531070E+02  6.875155E+01
2.727948E+02  2.073796E+02  5.527348E+02  6.967852E+01
2.725188E+02  2.070972E+02  5.523501E+02  7.060123E+01
2.722311E+02  2.068028E+02  5.519486E+02  7.152556E+01
2.719470E+02  2.065123E+02  5.515527E+02  7.240536E+01
2.716585E+02  2.062174E+02  5.511508E+02  7.326699E+01
2.713560E+02  2.059087E+02  5.507305E+02  7.413788E+01
2.710449E+02  2.055910E+02  5.502970E+02  7.500273E+01
2.707344E+02  2.052744E+02  5.498651E+02  7.583824E+01
2.704239E+02  2.049580E+02  5.494335E+02  7.664440E+01
2.701069E+02  2.046349E+02  5.489922E+02  7.744209E+01
2.697851E+02  2.043071E+02  5.485443E+02  7.822810E+01
2.694527E+02  2.039693E+02  5.480832E+02  7.901364E+01
2.691221E+02  2.036327E+02  5.476218E+02  7.977333E+01
2.687799E+02  2.032848E+02  5.471456E+02  8.053549E+01
2.684389E+02  2.029383E+02  5.466710E+02  8.127395E+01
2.680960E+02  2.025902E+02  5.461940E+02  8.199374E+01
2.677537E+02  2.022429E+02  5.457172E+02  8.269490E+01
2.673932E+02  2.018770E+02  5.452148E+02  8.341302E+01
2.670331E+02  2.015118E+02  5.447133E+02  8.411096E+01
2.666630E+02  2.011370E+02  5.441981E+02  8.481102E+01
2.662853E+02  2.007543E+02  5.436705E+02  8.550509E+01
2.659166E+02  2.003810E+02  5.431562E+02  8.616572E+01
2.655295E+02  1.999893E+02  5.426160E+02  8.684178E+01
2.651506E+02  1.996063E+02  5.420871E+02  8.748738E+01
2.647796E+02  1.992313E+02  5.415691E+02  8.810403E+01
2.643792E+02  1.988268E+02  5.410097E+02  8.875431E+01
2.639781E+02  1.984218E+02  5.404484E+02  8.939014E+01
2.635887E+02  1.980287E+02  5.399031E+02  8.999279E+01
2.631972E+02  1.976340E+02  5.393552E+02  9.058569E+01
2.627707E+02  1.972040E+02  5.387579E+02  9.121565E+01
2.623729E+02  1.968033E+02  5.382007E+02  9.179016E+01
2.619741E+02  1.964018E+02  5.376415E+02  9.235404E+01
2.615556E+02  1.959807E+02  5.370541E+02  9.293296E+01
2.611359E+02  1.955586E+02  5.364650E+02  9.350103E+01
2.607073E+02  1.951276E+02  5.358627E+02  9.406818E+01
2.602805E+02  1.946987E+02  5.352622E+02  9.462147E+01
2.598311E+02  1.942475E+02  5.346298E+02  9.519074E+01
2.593987E+02  1.938135E+02  5.340213E+02  9.572694E+01
2.589539E+02  1.933676E+02  5.333952E+02  9.626668E+01
2.584943E+02  1.929068E+02  5.327467E+02  9.681333E+01
2.580488E+02  1.924607E+02  5.321188E+02  9.733202E+01
2.575919E+02  1.920031E+02  5.314735E+02  9.785314E+01
2.571339E+02  1.915450E+02  5.308267E+02  9.836433E+01
2.566886E+02  1.910995E+02  5.301964E+02  9.885202E+01
2.562428E+02  1.906542E+02  5.295668E+02  9.933020E+01
2.557676E+02  1.901795E+02  5.288935E+02  9.983043E+01
2.553277E+02  1.897405E+02  5.282705E+02  1.002839E+02
2.548437E+02  1.892576E+02  5.275841E+02  1.007738E+02
2.543700E+02  1.887855E+02  5.269122E+02  1.012432E+02
2.539210E+02  1.883381E+02  5.262739E+02  1.016809E+02
2.534416E+02  1.878608E+02  5.255930E+02  1.021380E+02
2.529648E+02  1.873864E+02  5.249153E+02  1.025844E+02
2.524754E+02  1.868997E+02  5.242185E+02  1.030342E+02
2.522136E+02  1.866395E+02  5.238458E+02  1.032707E+02
2.519498E+02  1.863775E+02  5.234699E+02  1.035072E+02
2.514530E+02  1.858843E+02  5.227625E+02  1.039452E+02
2.509637E+02  1.853985E+02  5.220637E+02  1.043687E+02
2.504830E+02  1.849221E+02  5.213778E+02  1.047773E+02
2.500002E+02  1.844436E+02  5.206879E+02  1.051799E+02
