# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
1.749340E-04  7.308488E-05  2.019690E+02  0.000000E+00
1.726398E-04  7.474679E-05  2.019680E+02  1.000000E+00
1.780543E-04  7.363800E-05  2.019569E+02  3.450888E+00
1.755461E-04  7.584749E-05  2.019470E+02  4.676332E+00
1.726550E-04  7.697237E-05  2.019408E+02  5.289054E+00
1.795998E-04  7.564866E-05  2.019338E+02  5.901776E+00
1.770065E-04  7.796433E-05  2.019228E+02  6.781700E+00
1.739837E-04  8.053575E-05  2.019112E+02  7.577804E+00
1.795845E-04  7.975678E-05  2.019001E+02  8.269199E+00
1.852270E-04  7.848450E-05  2.018897E+02  8.889235E+00
1.908955E-04  7.730597E-05  2.018786E+02  9.484285E+00
1.880062E-04  7.989587E-05  2.018680E+02  1.002145E+01
1.937720E-04  7.868445E-05  2.018575E+02  1.052969E+01
1.912864E-04  8.101677E-05  2.018470E+02  1.101370E+01
1.970151E-04  7.981614E-05  2.018364E+02  1.147721E+01
1.939965E-04  8.217690E-05  2.018258E+02  1.191773E+01
1.997951E-04  8.107202E-05  2.018154E+02  1.234078E+01
1.969187E-04  8.394390E-05  2.018046E+02  1.275318E+01
2.029509E-04  8.278979E-05  2.017940E+02  1.314647E+01
2.005456E-04  8.566522E-05  2.017834E+02  1.352950E+01
2.069696E-04  8.429384E-05  2.017722E+02  1.390568E+01
2.048899E-04  8.693449E-05  2.017616E+02  1.425846E+01
2.120791E-04  8.593168E-05  2.017504E+02  1.461242E+01
2.101109E-04  8.895854E-05  2.017396E+02  1.495238E+01
2.175547E-04  8.805365E-05  2.017282E+02  1.529371E+01
2.153075E-04  9.106628E-05  2.017168E+02  1.561811E+01
2.191822E-04  8.874850E-05  2.017056E+02  1.593476E+01
2.157915E-04  9.150813E-05  2.016939E+02  1.625015E+01
2.146982E-04  9.516638E-05  2.016822E+02  1.655627E+01
2.188207E-04  9.291557E-05  2.016705E+02  1.685530E+01
2.253245E-04  9.147281E-05  2.016585E+02  1.715045E+01
2.234802E-04  9.500444E-05  2.016466E+02  1.743796E+01
2.238638E-04  9.119869E-05  2.016344E+02  1.772478E+01
2.217516E-04  9.460413E-05  2.016218E+02  1.800716E+01
2.288045E-04  9.339323E-05  2.016095E+02  1.827902E+01
2.249696E-04  9.585589E-05  2.015968E+02  1.855215E+01
2.208948E-04  9.837299E-05  2.015839E+02  1.882015E+01
2.270602E-04  9.686107E-05  2.015709E+02  1.908501E+01
2.216519E-04  9.892787E-05  2.015577E+02  1.934423E+01
2.278667E-04  1.003005E-04  2.015447E+02  1.959524E+01
2.369193E-04  9.971955E-05  2.015313E+02  1.984916E+01
2.337959E-04  1.029063E-04  2.015178E+02  2.009875E+01
2.331845E-04  9.823038E-05  2.015041E+02  2.034477E+01
2.267331E-04  1.000994E-04  2.014903E+02  2.058737E+01
2.372001E-04  1.000214E-04  2.014761E+02  2.082848E+01
2.404652E-04  9.888646E-05  2.014623E+02  2.106092E+01
2.361026E-04  1.014524E-04  2.014478E+02  2.129887E+01
