# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-2.354788E-01  -4.589106E-03  8.112738E+02  1.539066E+02
-1.544241E-01  -3.044017E-03  8.110849E+02  1.540159E+02
-1.583542E-01  -3.131945E-03  8.109116E+02  1.541165E+02
-1.827061E-01  -3.655411E-03  8.108617E+02  1.541451E+02
-1.757141E-01  -3.509743E-03  8.108119E+02  1.541737E+02
-1.566035E-01  -3.131461E-03  8.107713E+02  1.541972E+02
-1.500931E-01  -3.039341E-03  8.107302E+02  1.542207E+02
-1.457369E-01  -2.930347E-03  8.107230E+02  1.542248E+02
-1.439565E-01  -2.892048E-03  8.107163E+02  1.542289E+02
-1.415906E-01  -2.816585E-03  8.107016E+02  1.542372E+02
-8.346407E-02  -1.694673E-03  8.106444E+02  1.542703E+02
-8.180662E-02  -1.671691E-03  8.106348E+02  1.542757E+02
-7.855662E-02  -1.598038E-03  8.106256E+02  1.542812E+02
-6.776554E-02  -1.425979E-03  8.105499E+02  1.543247E+02
-3.007736E-02  -5.890383E-04  8.102479E+02  1.544980E+02
2.562344E-02  5.723360E-04  8.099955E+02  1.546425E+02
2.360633E-02  4.954528E-04  8.098406E+02  1.547305E+02
1.983981E-02  4.464759E-04  8.096862E+02  1.548186E+02
1.957025E-02  4.197439E-04  8.093949E+02  1.549846E+02
2.167605E-03  4.359253E-05  8.092185E+02  1.550846E+02
-1.529743E-02  -3.307115E-04  8.090421E+02  1.551846E+02
-2.086185E-02  -4.692282E-04  8.087339E+02  1.553587E+02
3.613438E-03  4.133026E-05  8.084409E+02  1.555238E+02
-1.146886E-02  -2.605967E-04  8.081461E+02  1.556893E+02
1.917652E-02  3.983463E-04  8.078606E+02  1.558488E+02
2.203893E-02  4.831462E-04  8.075561E+02  1.560190E+02
1.560848E-02  3.723725E-04  8.072349E+02  1.561974E+02
5.291675E-03  1.495770E-04  8.069293E+02  1.563672E+02
-6.461743E-03  -1.061999E-04  8.066219E+02  1.565372E+02
