# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.919889E+02  2.056733E+02  6.585397E+02  0.000000E+00
2.919882E+02  2.056726E+02  6.585383E+02  1.000000E+00
2.919849E+02  2.056692E+02  6.585314E+02  2.437454E+00
2.919822E+02  2.056664E+02  6.585257E+02  3.156181E+00
2.919788E+02  2.056629E+02  6.585186E+02  3.874908E+00
2.919766E+02  2.056606E+02  6.585138E+02  4.292561E+00
2.919740E+02  2.056579E+02  6.585085E+02  4.710215E+00
2.919695E+02  2.056533E+02  6.584993E+02  5.358991E+00
2.919649E+02  2.056486E+02  6.584900E+02  5.940514E+00
2.919603E+02  2.056439E+02  6.584809E+02  6.460884E+00
2.919557E+02  2.056393E+02  6.584719E+02  6.931148E+00
2.919512E+02  2.056348E+02  6.584630E+02  7.366877E+00
2.919467E+02  2.056302E+02  6.584543E+02  7.775009E+00
2.919422E+02  2.056257E+02  6.584455E+02  8.162315E+00
2.919376E+02  2.056211E+02  6.584368E+02  8.530044E+00
2.919331E+02  2.056166E+02  6.584281E+02  8.880683E+00
2.919284E+02  2.056119E+02  6.584193E+02  9.219703E+00
2.919239E+02  2.056074E+02  6.584108E+02  9.540143E+00
2.919192E+02  2.056027E+02  6.584020E+02  9.855873E+00
2.919146E+02  2.055981E+02  6.583934E+02  1.015632E+01
2.919101E+02  2.055936E+02  6.583849E+02  1.044652E+01
2.919053E+02  2.055889E+02  6.583761E+02  1.073325E+01
2.919007E+02  2.055843E+02  6.583676E+02  1.100659E+01
2.918961E+02  2.055797E+02  6.583591E+02  1.127562E+01
2.918913E+02  2.055750E+02  6.583504E+02  1.153995E+01
2.918867E+02  2.055704E+02  6.583419E+02  1.179559E+01
2.918819E+02  2.055657E+02  6.583332E+02  1.204657E+01
2.918772E+02  2.055611E+02  6.583247E+02  1.229044E+01
2.918725E+02  2.055564E+02  6.583162E+02  1.253164E+01
2.918678E+02  2.055518E+02  6.583075E+02  1.276839E+01
2.918630E+02  2.055470E+02  6.582989E+02  1.299978E+01
2.918582E+02  2.055423E+02  6.582904E+02  1.322459E+01
2.918535E+02  2.055377E+02  6.582818E+02  1.344715E+01
2.918487E+02  2.055329E+02  6.582732E+02  1.366758E+01
2.918439E+02  2.055282E+02  6.582647E+02  1.388244E+01
2.918391E+02  2.055235E+02  6.582560E+02  1.409513E+01
2.918342E+02  2.055188E+02  6.582474E+02  1.430344E+01
2.918295E+02  2.055141E+02  6.582389E+02  1.450820E+01
2.918246E+02  2.055092E+02  6.582302E+02  1.471286E+01
2.918197E+02  2.055045E+02  6.582216E+02  1.491104E+01
2.918149E+02  2.054997E+02  6.582130E+02  1.510782E+01
2.918100E+02  2.054949E+02  6.582044E+02  1.530152E+01
2.918051E+02  2.054902E+02  6.581958E+02  1.549275E+01
2.918003E+02  2.054854E+02  6.581872E+02  1.568273E+01
2.917953E+02  2.054806E+02  6.581785E+02  1.587124E+01
2.917904E+02  2.054758E+02  6.581698E+02  1.605556E+01
2.917855E+02  2.054710E+02  6.581613E+02  1.623761E+01
2.917805E+02  2.054661E+02  6.581525E+02  1.641966E+01
2.917756E+02  2.054613E+02  6.581439E+02  1.659686E+01
2.917706E+02  2.054564E+02  6.581352E+02  1.677314E+01
2.917657E+02  2.054516E+02  6.581265E+02  1.694760E+01
2.917607E+02  2.054467E+02  6.581179E+02  1.712018E+01
2.917556E+02  2.054418E+02  6.581091E+02  1.729250E+01
2.917507E+02  2.054369E+02  6.581004E+02  1.746081E+01
2.917457E+02  2.054321E+02  6.580917E+02  1.762770E+01
2.917406E+02  2.054271E+02  6.580830E+02  1.779513E+01
2.917355E+02  2.054222E+02  6.580741E+02  1.795993E+01
2.917306E+02  2.054173E+02  6.580655E+02  1.812100E+01
2.917254E+02  2.054123E+02  6.580566E+02  1.828327E+01
2.917204E+02  2.054074E+02  6.580480E+02  1.844177E+01
2.917153E+02  2.054024E+02  6.580391E+02  1.860087E+01
2.917102E+02  2.053975E+02  6.580303E+02  1.875752E+01
2.917051E+02  2.053925E+02  6.580215E+02  1.891254E+01
2.917000E+02  2.053876E+02  6.580128E+02  1.906711E+01
2.916948E+02  2.053825E+02  6.580038E+02  1.922147E+01
2.916897E+02  2.053776E+02  6.579951E+02  1.937217E+01
2.916845E+02  2.053725E+02  6.579861E+02  1.952441E+01
2.916794E+02  2.053675E+02  6.579774E+02  1.967199E+01
2.916741E+02  2.053624E+02  6.579684E+02  1.982117E+01
2.916690E+02  2.053574E+02  6.579596E+02  1.996812E+01
2.916637E+02  2.053523E+02  6.579506E+02  2.011448E+01
2.916585E+02  2.053473E+02  6.579417E+02  2.025872E+01
2.916533E+02  2.053422E+02  6.579327E+02  2.040281E+01
2.916481E+02  2.053371E+02  6.579239E+02  2.054477E+01
2.916428E+02  2.053320E+02  6.579149E+02  2.068671E+01
2.916375E+02  2.053269E+02  6.579060E+02  2.082729E+01
2.916322E+02  2.053217E+02  6.578969E+02  2.096811E+01
2.916268E+02  2.053166E+02  6.578879E+02  2.110626E+01
2.916213E+02  2.053111E+02  6.578784E+02  2.124306E+01
