# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
2.181374E+02  1.580781E+02  -2.830886E+02  5.133331E+01
2.181374E+02  1.580781E+02  -2.830885E+02  5.133345E+01
2.181373E+02  1.580781E+02  -2.830885E+02  5.133359E+01
2.181373E+02  1.580780E+02  -2.830884E+02  5.133373E+01
2.181373E+02  1.580780E+02  -2.830884E+02  5.133387E+01
2.181373E+02  1.580780E+02  -2.830884E+02  5.133401E+01
2.181373E+02  1.580780E+02  -2.830884E+02  5.133411E+01
2.181372E+02  1.580780E+02  -2.830883E+02  5.133422E+01
2.181372E+02  1.580779E+02  -2.830882E+02  5.133444E+01
2.181370E+02  1.580777E+02  -2.830879E+02  5.133530E+01
2.181367E+02  1.580774E+02  -2.830875E+02  5.133704E+01
2.181361E+02  1.580766E+02  -2.830864E+02  5.134050E+01
2.181349E+02  1.580752E+02  -2.830843E+02  5.134743E+01
2.181325E+02  1.580723E+02  -2.830803E+02  5.136128E+01
2.181277E+02  1.580666E+02  -2.830720E+02  5.138899E+01
2.181181E+02  1.580550E+02  -2.830555E+02  5.144441E+01
2.180985E+02  1.580315E+02  -2.830215E+02  5.155525E+01
2.180777E+02  1.580062E+02  -2.829850E+02  5.167105E+01
2.180566E+02  1.579804E+02  -2.829472E+02  5.178685E+01
2.180155E+02  1.579302E+02  -2.828736E+02  5.200789E+01
2.179706E+02  1.578751E+02  -2.827929E+02  5.224634E+01
2.179245E+02  1.578187E+02  -2.827101E+02  5.248766E+01
2.178771E+02  1.577608E+02  -2.826252E+02  5.273118E+01
2.178274E+02  1.576999E+02  -2.825358E+02  5.298360E+01
2.177832E+02  1.576458E+02  -2.824562E+02  5.320488E+01
2.177343E+02  1.575859E+02  -2.823684E+02  5.344581E+01
2.176883E+02  1.575297E+02  -2.822858E+02  5.366983E+01
2.176400E+02  1.574705E+02  -2.821990E+02  5.390193E+01
2.175968E+02  1.574177E+02  -2.821214E+02  5.410717E+01
2.175503E+02  1.573607E+02  -2.820377E+02  5.432546E+01
2.175064E+02  1.573072E+02  -2.819591E+02  5.452851E+01
2.174557E+02  1.572452E+02  -2.818681E+02  5.476080E+01
2.174038E+02  1.571818E+02  -2.817750E+02  5.499560E+01
2.173518E+02  1.571183E+02  -2.816817E+02  5.522779E+01
2.172987E+02  1.570535E+02  -2.815867E+02  5.546181E+01
2.172486E+02  1.569923E+02  -2.814968E+02  5.568010E+01
2.171949E+02  1.569268E+02  -2.814007E+02  5.591105E+01
2.171439E+02  1.568647E+02  -2.813096E+02  5.612781E+01
2.170928E+02  1.568024E+02  -2.812181E+02  5.634266E+01
2.170412E+02  1.567394E+02  -2.811258E+02  5.655741E+01
2.169908E+02  1.566782E+02  -2.810359E+02  5.676431E+01
2.169367E+02  1.566123E+02  -2.809392E+02  5.698424E+01
2.168850E+02  1.565494E+02  -2.808470E+02  5.719224E+01
2.168266E+02  1.564783E+02  -2.807427E+02  5.742448E+01
2.167740E+02  1.564144E+02  -2.806489E+02  5.763102E+01
2.167169E+02  1.563449E+02  -2.805471E+02  5.785320E+01
2.166600E+02  1.562757E+02  -2.804456E+02  5.807209E+01
2.166050E+02  1.562090E+02  -2.803478E+02  5.828075E+01
2.165499E+02  1.561421E+02  -2.802497E+02  5.848817E+01
2.164968E+02  1.560776E+02  -2.801551E+02  5.868593E+01
2.164429E+02  1.560123E+02  -2.800594E+02  5.888454E+01
2.163881E+02  1.559458E+02  -2.799619E+02  5.908461E+01
2.163252E+02  1.558695E+02  -2.798499E+02  5.931198E+01
2.162627E+02  1.557938E+02  -2.797391E+02  5.953493E+01
2.162076E+02  1.557270E+02  -2.796411E+02  5.972989E+01
2.161578E+02  1.556667E+02  -2.795526E+02  5.990445E+01
2.161006E+02  1.555974E+02  -2.794510E+02  6.010286E+01
2.160483E+02  1.555342E+02  -2.793583E+02  6.028264E+01
2.159896E+02  1.554631E+02  -2.792543E+02  6.048253E+01
2.159347E+02  1.553967E+02  -2.791569E+02  6.066792E+01
2.158755E+02  1.553251E+02  -2.790519E+02  6.086596E+01
2.158149E+02  1.552519E+02  -2.789445E+02  6.106672E+01
2.157605E+02  1.551862E+02  -2.788482E+02  6.124512E+01
2.157001E+02  1.551132E+02  -2.787412E+02  6.144152E+01
2.156443E+02  1.550458E+02  -2.786424E+02  6.162138E+01
2.155852E+02  1.549745E+02  -2.785378E+02  6.181002E+01
2.155273E+02  1.549045E+02  -2.784352E+02  6.199366E+01
2.154712E+02  1.548369E+02  -2.783359E+02  6.216966E+01
2.154091E+02  1.547619E+02  -2.782260E+02  6.236310E+01
2.153508E+02  1.546917E+02  -2.781229E+02  6.254276E+01
2.152867E+02  1.546144E+02  -2.780097E+02  6.273870E+01
2.152207E+02  1.545349E+02  -2.778931E+02  6.293854E+01
2.151612E+02  1.544631E+02  -2.777877E+02  6.311745E+01
2.150985E+02  1.543877E+02  -2.776770E+02  6.330386E+01
2.150333E+02  1.543092E+02  -2.775618E+02  6.349639E+01
2.149704E+02  1.542335E+02  -2.774508E+02  6.368018E+01
2.149101E+02  1.541608E+02  -2.773441E+02  6.385531E+01
2.148539E+02  1.540933E+02  -2.772449E+02  6.401693E+01
2.147917E+02  1.540184E+02  -2.771351E+02  6.419464E+01
2.147291E+02  1.539432E+02  -2.770246E+02  6.437187E+01
2.146673E+02  1.538688E+02  -2.769154E+02  6.454557E+01
2.146107E+02  1.538008E+02  -2.768155E+02  6.470332E+01
2.145474E+02  1.537248E+02  -2.767038E+02  6.487839E+01
2.144898E+02  1.536556E+02  -2.766022E+02  6.503659E+01
2.144314E+02  1.535855E+02  -2.764992E+02  6.519559E+01
2.143720E+02  1.535142E+02  -2.763944E+02  6.535643E+01
2.143131E+02  1.534434E+02  -2.762905E+02  6.551480E+01
2.142536E+02  1.533721E+02  -2.761856E+02  6.567335E+01
2.141859E+02  1.532908E+02  -2.760662E+02  6.585260E+01
2.141236E+02  1.532161E+02  -2.759564E+02  6.601606E+01
2.140568E+02  1.531360E+02  -2.758386E+02  6.619017E+01
2.139892E+02  1.530549E+02  -2.757193E+02  6.636507E+01
2.139255E+02  1.529785E+02  -2.756069E+02  6.652866E+01
2.138580E+02  1.528977E+02  -2.754880E+02  6.670039E+01
2.137914E+02  1.528179E+02  -2.753705E+02  6.686874E+01
2.137187E+02  1.527308E+02  -2.752423E+02  6.705116E+01
2.136526E+02  1.526516E+02  -2.751258E+02  6.721559E+01
2.135895E+02  1.525761E+02  -2.750145E+02  6.737151E+01
2.135225E+02  1.524959E+02  -2.748965E+02  6.753580E+01
2.134566E+02  1.524171E+02  -2.747804E+02  6.769624E+01
2.133957E+02  1.523440E+02  -2.746727E+02  6.784385E+01
2.133237E+02  1.522580E+02  -2.745460E+02  6.801667E+01
2.132559E+02  1.521769E+02  -2.744264E+02  6.817841E+01
2.131871E+02  1.520946E+02  -2.743052E+02  6.834116E+01
2.131178E+02  1.520118E+02  -2.741830E+02  6.850398E+01
2.130823E+02  1.519693E+02  -2.741204E+02  6.858696E+01
2.130466E+02  1.519267E+02  -2.740575E+02  6.866994E+01
2.129792E+02  1.518462E+02  -2.739387E+02  6.882615E+01
2.129122E+02  1.517661E+02  -2.738205E+02  6.898031E+01
2.128505E+02  1.516924E+02  -2.737117E+02  6.912138E+01
2.127808E+02  1.516091E+02  -2.735887E+02  6.927972E+01
2.127157E+02  1.515314E+02  -2.734740E+02  6.942643E+01
2.126565E+02  1.514607E+02  -2.733695E+02  6.955932E+01
2.125957E+02  1.513881E+02  -2.732623E+02  6.969458E+01
2.125228E+02  1.513012E+02  -2.731339E+02  6.985595E+01
2.124555E+02  1.512208E+02  -2.730151E+02  7.000415E+01
2.123852E+02  1.511370E+02  -2.728912E+02  7.015753E+01
2.123191E+02  1.510581E+02  -2.727745E+02  7.030119E+01
2.122474E+02  1.509725E+02  -2.726479E+02  7.045589E+01
2.121715E+02  1.508821E+02  -2.725141E+02  7.061829E+01
2.121009E+02  1.507979E+02  -2.723895E+02  7.076850E+01
2.120365E+02  1.507212E+02  -2.722758E+02  7.090473E+01
2.119700E+02  1.506419E+02  -2.721585E+02  7.104441E+01
2.119044E+02  1.505637E+02  -2.720426E+02  7.118150E+01
2.118673E+02  1.505195E+02  -2.719771E+02  7.125858E+01
2.118301E+02  1.504752E+02  -2.719115E+02  7.133567E+01
2.117601E+02  1.503918E+02  -2.717879E+02  7.147999E+01
2.116958E+02  1.503152E+02  -2.716743E+02  7.161184E+01
2.116234E+02  1.502291E+02  -2.715465E+02  7.175926E+01
2.115528E+02  1.501450E+02  -2.714219E+02  7.190225E+01
2.114731E+02  1.500501E+02  -2.712810E+02  7.206268E+01
2.113957E+02  1.499580E+02  -2.711443E+02  7.221714E+01
2.113288E+02  1.498784E+02  -2.710261E+02  7.235002E+01
2.112661E+02  1.498039E+02  -2.709154E+02  7.247368E+01
2.112011E+02  1.497265E+02  -2.708004E+02  7.260142E+01
2.111261E+02  1.496373E+02  -2.706677E+02  7.274792E+01
2.110552E+02  1.495530E+02  -2.705425E+02  7.288543E+01
2.109911E+02  1.494768E+02  -2.704292E+02  7.300908E+01
2.109224E+02  1.493951E+02  -2.703076E+02  7.314086E+01
2.108557E+02  1.493159E+02  -2.701898E+02  7.326805E+01
2.107906E+02  1.492385E+02  -2.700746E+02  7.339168E+01
2.107131E+02  1.491463E+02  -2.699372E+02  7.353810E+01
2.106344E+02  1.490528E+02  -2.697979E+02  7.368565E+01
2.105954E+02  1.490065E+02  -2.697290E+02  7.375827E+01
2.105564E+02  1.489602E+02  -2.696600E+02  7.383089E+01
2.104868E+02  1.488776E+02  -2.695368E+02  7.395969E+01
2.104225E+02  1.488013E+02  -2.694230E+02  7.407808E+01
2.103560E+02  1.487222E+02  -2.693052E+02  7.420000E+01
2.102935E+02  1.486480E+02  -2.691945E+02  7.431399E+01
2.102294E+02  1.485719E+02  -2.690808E+02  7.443047E+01
2.101619E+02  1.484918E+02  -2.689612E+02  7.455216E+01
2.100910E+02  1.484077E+02  -2.688356E+02  7.467949E+01
2.100505E+02  1.483596E+02  -2.687638E+02  7.475187E+01
2.100099E+02  1.483114E+02  -2.686918E+02  7.482425E+01
2.099363E+02  1.482241E+02  -2.685613E+02  7.495488E+01
2.098537E+02  1.481262E+02  -2.684149E+02  7.510053E+01
2.097863E+02  1.480462E+02  -2.682953E+02  7.521883E+01
2.097222E+02  1.479701E+02  -2.681814E+02  7.533074E+01
2.096509E+02  1.478855E+02  -2.680547E+02  7.545472E+01
2.095746E+02  1.477951E+02  -2.679195E+02  7.558637E+01
2.095039E+02  1.477113E+02  -2.677940E+02  7.570772E+01
2.094295E+02  1.476231E+02  -2.676617E+02  7.583498E+01
2.093600E+02  1.475407E+02  -2.675382E+02  7.595311E+01
2.092844E+02  1.474511E+02  -2.674040E+02  7.608089E+01
2.092018E+02  1.473532E+02  -2.672571E+02  7.621971E+01
2.091226E+02  1.472594E+02  -2.671163E+02  7.635209E+01
2.090498E+02  1.471732E+02  -2.669869E+02  7.647297E+01
2.089831E+02  1.470942E+02  -2.668683E+02  7.658337E+01
2.089040E+02  1.470005E+02  -2.667276E+02  7.671344E+01
2.088303E+02  1.469133E+02  -2.665964E+02  7.683404E+01
2.087618E+02  1.468322E+02  -2.664745E+02  7.694559E+01
2.087153E+02  1.467771E+02  -2.663916E+02  7.702103E+01
2.086686E+02  1.467219E+02  -2.663085E+02  7.709646E+01
2.086230E+02  1.466678E+02  -2.662272E+02  7.717002E+01
2.085772E+02  1.466136E+02  -2.661456E+02  7.724357E+01
2.085049E+02  1.465280E+02  -2.660168E+02  7.735924E+01
2.084380E+02  1.464489E+02  -2.658977E+02  7.746569E+01
2.083918E+02  1.463942E+02  -2.658153E+02  7.753896E+01
2.083455E+02  1.463394E+02  -2.657326E+02  7.761222E+01
2.082628E+02  1.462416E+02  -2.655853E+02  7.774237E+01
2.081840E+02  1.461484E+02  -2.654448E+02  7.786563E+01
