# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-2.780055E-03  -3.853446E-05  -8.654085E+02  1.540166E+02
-2.616912E-03  -3.747969E-05  -8.654083E+02  1.540168E+02
-2.424666E-03  -3.481201E-05  -8.654073E+02  1.540175E+02
-2.482422E-03  -3.695268E-05  -8.654054E+02  1.540191E+02
1.601561E-04  1.925450E-07  -8.653903E+02  1.540316E+02
2.805146E-03  3.571937E-05  -8.653751E+02  1.540441E+02
3.069042E-03  3.828628E-05  -8.653742E+02  1.540449E+02
3.146623E-03  4.023515E-05  -8.653733E+02  1.540457E+02
-7.145463E-03  -9.054832E-05  -8.653715E+02  1.540470E+02
-7.525241E-03  -9.722123E-05  -8.653711E+02  1.540473E+02
