# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
-3.123163E-02  -4.187004E-04  1.037574E+03  1.562567E+02
-3.057849E-02  -4.066155E-04  1.037563E+03  1.562645E+02
-2.676196E-02  -3.545171E-04  1.037544E+03  1.562789E+02
-2.817086E-02  -3.657463E-04  1.037534E+03  1.562868E+02
-1.945719E-02  -2.568446E-04  1.037522E+03  1.562959E+02
-1.963132E-02  -2.645463E-04  1.037512E+03  1.563031E+02
-2.127544E-02  -2.783469E-04  1.037503E+03  1.563103E+02
-1.887972E-02  -2.621846E-04  1.037480E+03  1.563271E+02
-1.894713E-02  -2.474499E-04  1.037470E+03  1.563348E+02
-1.644133E-02  -2.293922E-04  1.037460E+03  1.563425E+02
-1.627785E-02  -2.166896E-04  1.037446E+03  1.563533E+02
-2.163408E-02  -2.779191E-04  1.037435E+03  1.563612E+02
-2.152288E-02  -2.895681E-04  1.037425E+03  1.563690E+02
-2.013680E-02  -2.745889E-04  1.037414E+03  1.563774E+02
-1.838692E-02  -2.428303E-04  1.037403E+03  1.563858E+02
-1.641698E-02  -2.277979E-04  1.037381E+03  1.564018E+02
-1.927888E-02  -2.517478E-04  1.037361E+03  1.564174E+02
-1.729713E-02  -2.414498E-04  1.037339E+03  1.564337E+02
-1.697451E-02  -2.270633E-04  1.037328E+03  1.564421E+02
-1.717364E-02  -2.410440E-04  1.037317E+03  1.564504E+02
-1.819502E-02  -2.429218E-04  1.037300E+03  1.564628E+02
-1.399405E-02  -1.964116E-04  1.037289E+03  1.564714E+02
-1.391694E-02  -1.889233E-04  1.037277E+03  1.564800E+02
-1.474264E-02  -2.078606E-04  1.037266E+03  1.564883E+02
-1.507823E-02  -2.008288E-04  1.037255E+03  1.564967E+02
-1.452653E-02  -1.996039E-04  1.037232E+03  1.565138E+02
-1.347540E-02  -1.771210E-04  1.037210E+03  1.565304E+02
-1.030786E-02  -1.442963E-04  1.037191E+03  1.565454E+02
-1.269001E-02  -1.705825E-04  1.037169E+03  1.565618E+02
-1.396270E-02  -2.004793E-04  1.037150E+03  1.565759E+02
-2.117727E-02  -2.874868E-04  1.037132E+03  1.565895E+02
-2.189596E-02  -3.097466E-04  1.037111E+03  1.566052E+02
-1.898708E-02  -2.586053E-04  1.037089E+03  1.566221E+02
-1.733451E-02  -2.455382E-04  1.037066E+03  1.566388E+02
-1.403772E-02  -1.908804E-04  1.037045E+03  1.566546E+02
-1.429139E-02  -2.011187E-04  1.037023E+03  1.566712E+02
