# HSM/GeV  HNSM/GeV  HS/GeV  T/GeV
7.406832E-06  -3.731319E-06  9.295024E+02  0.000000E+00
7.538102E-06  -3.655221E-06  9.294980E+02  1.000000E+00
7.765137E-06  -3.603288E-06  9.294520E+02  3.500000E+00
8.027348E-06  -3.549796E-06  9.293539E+02  6.000000E+00
8.244261E-06  -3.484929E-06  9.292840E+02  7.273720E+00
8.208412E-06  -3.627479E-06  9.292005E+02  8.547440E+00
8.018376E-06  -3.762719E-06  9.290830E+02  1.007416E+01
8.295658E-06  -3.687639E-06  9.289677E+02  1.137309E+01
8.578527E-06  -3.811433E-06  9.288556E+02  1.249999E+01
8.424709E-06  -3.941659E-06  9.287470E+02  1.350706E+01
8.252696E-06  -4.067004E-06  9.286398E+02  1.443593E+01
8.457273E-06  -3.968500E-06  9.285317E+02  1.530449E+01
8.726511E-06  -4.117758E-06  9.284260E+02  1.611176E+01
8.615287E-06  -4.278352E-06  9.283191E+02  1.687912E+01
8.735802E-06  -4.034325E-06  9.282103E+02  1.760161E+01
9.116280E-06  -4.084421E-06  9.281016E+02  1.829596E+01
9.134494E-06  -4.325663E-06  9.279930E+02  1.896703E+01
8.803506E-06  -4.242529E-06  9.278830E+02  1.961760E+01
8.690791E-06  -4.574128E-06  9.277737E+02  2.024203E+01
9.053135E-06  -4.966783E-06  9.276643E+02  2.084673E+01
1.001777E-05  -4.853538E-06  9.275544E+02  2.143240E+01
1.080067E-05  -5.191809E-06  9.274457E+02  2.199849E+01
1.141276E-05  -5.258477E-06  9.273364E+02  2.255209E+01
1.073029E-05  -5.337002E-06  9.272274E+02  2.309265E+01
1.209627E-05  -5.828465E-06  9.271173E+02  2.362265E+01
1.243859E-05  -5.966264E-06  9.270073E+02  2.413864E+01
1.137803E-05  -5.364006E-06  9.268970E+02  2.464150E+01
1.263052E-05  -5.546467E-06  9.267879E+02  2.513123E+01
1.460917E-05  -5.770339E-06  9.266779E+02  2.561454E+01
1.453775E-05  -5.786704E-06  9.265673E+02  2.608964E+01
1.637749E-05  -6.208735E-06  9.264568E+02  2.655524E+01
1.625693E-05  -6.258660E-06  9.263472E+02  2.701106E+01
1.562553E-05  -6.010434E-06  9.262359E+02  2.746266E+01
1.594668E-05  -5.925835E-06  9.261250E+02  2.790444E+01
1.640491E-05  -6.237097E-06  9.260136E+02  2.833728E+01
1.598570E-05  -6.438179E-06  9.259038E+02  2.876210E+01
1.776392E-05  -6.822133E-06  9.257918E+02  2.918526E+01
1.980364E-05  -7.408225E-06  9.256797E+02  2.960000E+01
1.785217E-05  -7.161066E-06  9.255687E+02  3.000555E+01
2.010918E-05  -7.387627E-06  9.254577E+02  3.040776E+01
2.052042E-05  -7.647725E-06  9.253440E+02  3.080860E+01
2.184227E-05  -7.879069E-06  9.252328E+02  3.119886E+01
2.122942E-05  -7.137196E-06  9.251192E+02  3.158787E+01
2.442248E-05  -8.317338E-06  9.250070E+02  3.196787E+01
2.435939E-05  -8.392876E-06  9.248946E+02  3.234361E+01
2.547301E-05  -8.069965E-06  9.247818E+02  3.271721E+01
2.462909E-05  -7.761084E-06  9.246672E+02  3.308724E+01
2.582737E-05  -8.347579E-06  9.245550E+02  3.344881E+01
2.602755E-05  -8.697287E-06  9.244397E+02  3.381153E+01
2.667644E-05  -8.790509E-06  9.243263E+02  3.416572E+01
2.687723E-05  -8.691019E-06  9.242114E+02  3.451917E+01
2.683477E-05  -9.380247E-06  9.240976E+02  3.486674E+01
2.762304E-05  -9.906437E-06  9.239818E+02  3.521277E+01
2.828231E-05  -9.886218E-06  9.238676E+02  3.555284E+01
2.913804E-05  -1.023935E-05  9.237514E+02  3.589243E+01
2.822836E-05  -1.034957E-05  9.236359E+02  3.622664E+01
2.802862E-05  -1.054156E-05  9.235198E+02  3.655806E+01
2.613221E-05  -1.056550E-05  9.234036E+02  3.688598E+01
2.739778E-05  -1.171591E-05  9.232867E+02  3.721191E+01
2.772451E-05  -1.148065E-05  9.231697E+02  3.753383E+01
2.951965E-05  -1.156969E-05  9.230519E+02  3.785277E+01
2.927726E-05  -1.179080E-05  9.229354E+02  3.816758E+01
2.643068E-05  -1.104231E-05  9.228169E+02  3.848293E+01
2.900888E-05  -1.146604E-05  9.226981E+02  3.879487E+01
3.018738E-05  -1.157103E-05  9.225799E+02  3.910221E+01
3.081657E-05  -1.278811E-05  9.224601E+02  3.940870E+01
2.855023E-05  -1.166730E-05  9.223414E+02  3.971009E+01
2.796483E-05  -1.119950E-05  9.222224E+02  4.000897E+01
2.974287E-05  -1.275715E-05  9.221030E+02  4.030773E+01
2.999327E-05  -1.289594E-05  9.219802E+02  4.060777E+01
3.257481E-05  -1.400225E-05  9.218604E+02  4.090035E+01
3.098463E-05  -1.366711E-05  9.217378E+02  4.119378E+01
3.150018E-05  -1.349948E-05  9.216168E+02  4.148311E+01
3.010930E-05  -1.339315E-05  9.214929E+02  4.177303E+01
2.856536E-05  -1.422893E-05  9.213716E+02  4.205645E+01
3.224406E-05  -1.477436E-05  9.212474E+02  4.234144E+01
3.157317E-05  -1.509781E-05  9.211242E+02  4.262234E+01
3.147828E-05  -1.481883E-05  9.209995E+02  4.290328E+01
3.380900E-05  -1.562446E-05  9.208756E+02  4.318089E+01
3.450202E-05  -1.560409E-05  9.207499E+02  4.345828E+01
3.514954E-05  -1.686765E-05  9.206246E+02  4.373217E+01
3.529857E-05  -1.760173E-05  9.204985E+02  4.400465E+01
3.873695E-05  -1.813897E-05  9.203727E+02  4.427376E+01
3.720547E-05  -1.620482E-05  9.202459E+02  4.454212E+01
3.167334E-05  -1.524855E-05  9.201177E+02  4.480975E+01
3.401062E-05  -1.521272E-05  9.199912E+02  4.507342E+01
3.460395E-05  -1.632593E-05  9.198631E+02  4.533646E+01
3.408880E-05  -1.572976E-05  9.197340E+02  4.559776E+01
3.394609E-05  -1.597741E-05  9.196061E+02  4.585633E+01
3.923112E-05  -1.752318E-05  9.194751E+02  4.611613E+01
3.367880E-05  -1.739178E-05  9.193466E+02  4.636980E+01
3.688531E-05  -1.727958E-05  9.192166E+02  4.662471E+01
4.005643E-05  -1.767391E-05  9.190846E+02  4.687987E+01
4.001087E-05  -1.673880E-05  9.189513E+02  4.713412E+01
4.183654E-05  -1.767970E-05  9.188194E+02  4.738397E+01
3.890901E-05  -1.707304E-05  9.186872E+02  4.763319E+01
3.853924E-05  -1.594052E-05  9.185534E+02  4.788059E+01
4.107200E-05  -1.614768E-05  9.184199E+02  4.812597E+01
4.354999E-05  -1.717702E-05  9.182853E+02  4.837255E+01
4.034242E-05  -1.648683E-05  9.181487E+02  4.861793E+01
4.140175E-05  -1.719161E-05  9.180144E+02  4.885788E+01
4.194059E-05  -1.825961E-05  9.178792E+02  4.909716E+01
4.963241E-05  -2.048647E-05  9.177426E+02  4.933766E+01
4.742473E-05  -2.028103E-05  9.176051E+02  4.957646E+01
4.787761E-05  -1.971289E-05  9.174657E+02  4.981592E+01
5.158911E-05  -2.190988E-05  9.173271E+02  5.005085E+01
5.306445E-05  -2.435400E-05  9.171905E+02  5.028138E+01
5.883967E-05  -2.700277E-05  9.170503E+02  5.051547E+01
5.659126E-05  -2.621720E-05  9.169114E+02  5.074637E+01
5.953176E-05  -2.705969E-05  9.167673E+02  5.098252E+01
6.343228E-05  -2.780678E-05  9.166246E+02  5.121305E+01
6.973454E-05  -2.913155E-05  9.164840E+02  5.143914E+01
7.162017E-05  -3.128346E-05  9.163426E+02  5.166559E+01
7.099041E-05  -3.296929E-05  9.161973E+02  5.189381E+01
6.771627E-05  -3.483341E-05  9.160549E+02  5.211651E+01
7.347313E-05  -3.482139E-05  9.159103E+02  5.234149E+01
7.479073E-05  -3.431582E-05  9.157614E+02  5.256895E+01
8.229439E-05  -3.393055E-05  9.156168E+02  5.278950E+01
7.571895E-05  -3.336994E-05  9.154705E+02  5.300981E+01
8.317053E-05  -3.595119E-05  9.153228E+02  5.323022E+01
8.392907E-05  -3.816509E-05  9.151736E+02  5.345078E+01
8.699834E-05  -4.225704E-05  9.150252E+02  5.366810E+01
8.514528E-05  -4.283215E-05  9.148774E+02  5.388246E+01
8.395981E-05  -4.294984E-05  9.147276E+02  5.409803E+01
8.071769E-05  -3.981417E-05  9.145773E+02  5.431227E+01
7.780657E-05  -3.824443E-05  9.144244E+02  5.452728E+01
6.768264E-05  -3.417146E-05  9.142746E+02  5.473791E+01
7.177845E-05  -3.723463E-05  9.141192E+02  5.495224E+01
6.999444E-05  -3.896378E-05  9.139658E+02  5.516387E+01
7.618049E-05  -3.856641E-05  9.138098E+02  5.537545E+01
8.103741E-05  -3.993267E-05  9.136571E+02  5.558245E+01
7.254384E-05  -3.847353E-05  9.134988E+02  5.579324E+01
7.712776E-05  -4.351460E-05  9.133428E+02  5.599995E+01
7.133677E-05  -3.817892E-05  9.131864E+02  5.620611E+01
6.534281E-05  -3.606114E-05  9.130244E+02  5.641614E+01
7.710909E-05  -4.048038E-05  9.128663E+02  5.661990E+01
8.157523E-05  -4.246913E-05  9.127082E+02  5.682200E+01
